query_id,query_token_index,token_id,token,decoded,visible_page_count,document_frequency,df_ratio,idf,filtered_by_B2,filter_reason
S003-Q066,18,53956,”;,”;,62,0,0.0,5.143134726391533,True,PUNCTUATION
S003-Q066,19,12790,别,别,62,0,0.0,5.143134726391533,False,KEPT
S003-Q066,20,5344,只,只,62,5,0.08064516129032258,3.3513752571634776,False,KEPT
S003-Q066,21,28226,复,复,62,7,0.11290322580645161,3.063693184711697,False,KEPT
S003-Q066,22,25722,述,述,62,9,0.14516129032258066,2.8405496333974867,False,KEPT
S003-Q066,23,28406,数字,数字,62,5,0.08064516129032258,3.3513752571634776,False,KEPT
S003-Q066,24,4,",",",",62,62,1.0,1.0,True,PUNCTUATION
S003-Q066,25,1050,要,要,62,0,0.0,5.143134726391533,False,KEPT
S003-Q066,26,37090,说明,说明,62,13,0.20967741935483872,2.504077396776274,False,KEPT
S003-Q066,27,3800,它,它,62,0,0.0,5.143134726391533,False,KEPT
S003-Q066,28,264,和,和,62,61,0.9838709677419355,1.0160003413464411,True,DF_RATIO_GE_0.8
S003-Q066,29,101257,上一,上一,62,20,0.3225806451612903,2.09861228866811,False,KEPT
S003-Q066,30,11003,问,问,62,9,0.14516129032258066,2.8405496333974867,False,KEPT
S003-Q066,31,12022,关于,关于,62,5,0.08064516129032258,3.3513752571634776,False,KEPT
S003-Q066,32,99857,证据,证据,62,15,0.24193548387096775,2.3705460041517514,False,KEPT
S003-Q066,33,1583,分,分,62,61,0.9838709677419355,1.0160003413464411,True,DF_RATIO_GE_0.8
S003-Q066,34,10784,级,级,62,4,0.06451612903225806,3.533696813957432,False,KEPT
S003-Q066,35,86282,的关系,的关系,62,3,0.04838709677419355,3.7568403652716422,False,KEPT
S003-Q066,36,30,。,。,62,62,1.0,1.0,True,PUNCTUATION
S003-Q066,37,2,</s>,,62,62,1.0,1.0,True,SPECIAL_TOKEN
S003-Q070,0,6,▁,,66,66,1.0,1.0,True,WHITESPACE_OR_EMPTY
S003-Q070,1,33073,沿,沿,66,5,0.07575757575757576,3.412933150162911,False,KEPT
S003-Q070,2,1562,着,着,66,2,0.030303030303030304,4.106080330722856,False,KEPT
S003-Q070,3,101257,上一,上一,66,22,0.3333333333333333,2.0691984034618165,False,KEPT
S003-Q070,4,23072,轮,轮,66,24,0.36363636363636365,1.9858167945227654,False,KEPT
S003-Q070,5,43,的,的,66,38,0.5757575757575758,1.5411309732613194,False,KEPT
S003-Q070,6,14077,材料,材料,66,0,0.0,5.204692619390966,False,KEPT
S003-Q070,7,50535,表达,表达,66,1,0.015151515151515152,4.511545438831021,False,KEPT
S003-Q070,8,4,",",",",66,66,1.0,1.0,True,PUNCTUATION
S003-Q070,9,2058,再,再,66,7,0.10606060606060606,3.12525107771113,False,KEPT
S003-Q070,10,41506,补,补,66,1,0.015151515151515152,4.511545438831021,False,KEPT
S003-Q070,11,2476,全,全,66,0,0.0,5.204692619390966,False,KEPT
S003-Q070,12,72160,来源,来源,66,66,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q070,13,37,、,、,66,66,1.0,1.0,True,PUNCTUATION
S003-Q070,14,28353,限制,限制,66,4,0.06060606060606061,3.5952547069568657,False,KEPT
S003-Q070,15,264,和,和,66,65,0.9848484848484849,1.0150378773645405,True,DF_RATIO_GE_0.8
S003-Q070,16,86435,允许,允许,66,0,0.0,5.204692619390966,False,KEPT
S003-Q070,17,197179,后续,后续,66,37,0.5606060606060606,1.5671064596645803,False,KEPT
S003-Q070,18,135844,引用,引用,66,1,0.015151515151515152,4.511545438831021,False,KEPT
S003-Q070,19,43,的,的,66,38,0.5757575757575758,1.5411309732613194,False,KEPT
S003-Q070,20,122552,中间,中间,66,44,0.6666666666666666,1.3980301296206463,False,KEPT
S003-Q070,21,160498,结论,结论,66,66,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q070,22,74,;,;,66,66,1.0,1.0,True,PUNCTUATION
S003-Q070,23,3436,如果,如果,66,0,0.0,5.204692619390966,False,KEPT
S003-Q070,24,68999,前面,前面,66,3,0.045454545454545456,3.8183982582710754,False,KEPT
S003-Q070,25,43,的,的,66,38,0.5757575757575758,1.5411309732613194,False,KEPT
S003-Q070,26,30812,判断,判断,66,65,0.9848484848484849,1.0150378773645405,True,DF_RATIO_GE_0.8
S003-Q070,27,2745,需要,需要,66,2,0.030303030303030304,4.106080330722856,False,KEPT
S003-Q070,28,174979,修订,修订,66,38,0.5757575757575758,1.5411309732613194,False,KEPT
S003-Q070,29,4,",",",",66,66,1.0,1.0,True,PUNCTUATION
S003-Q070,30,9736,请,请,66,0,0.0,5.204692619390966,False,KEPT
S003-Q070,31,6618,直接,直接,66,16,0.24242424242424243,2.37147927533475,False,KEPT
S003-Q070,32,12617,指出,指出,66,38,0.5757575757575758,1.5411309732613194,False,KEPT
S003-Q070,33,30,。,。,66,66,1.0,1.0,True,PUNCTUATION
S003-Q070,34,2,</s>,,66,66,1.0,1.0,True,SPECIAL_TOKEN
S003-Q077,0,6,▁,,73,73,1.0,1.0,True,WHITESPACE_OR_EMPTY
S003-Q077,1,35452,结合,结合,73,8,0.1095890410958904,3.10684051586795,False,KEPT
S003-Q077,2,107474,刚才,刚才,73,0,0.0,5.30406509320417,False,KEPT
S003-Q077,3,157729,的压力,的压力,73,0,0.0,5.30406509320417,False,KEPT
S003-Q077,4,126232,检验,检验,73,3,0.0410958904109589,3.917770732084279,False,KEPT
S003-Q077,5,132,(,(,73,11,0.1506849315068493,2.8191584434161694,True,PUNCTUATION
S003-Q077,6,36762,归,归,73,72,0.9863013698630136,1.0136056520557786,True,DF_RATIO_GE_0.8
S003-Q077,7,15775,母,母,73,63,0.863013698630137,1.1451820098444978,True,DF_RATIO_GE_0.8
S003-Q077,8,217441,净利润,净利润,73,55,0.7534246575342466,1.2787134024690205,False,KEPT
S003-Q077,9,106033,呈,呈,73,14,0.1917808219178082,2.5960148921019597,False,KEPT
S003-Q077,10,2996,先,先,73,55,0.7534246575342466,1.2787134024690205,False,KEPT
S003-Q077,11,14264,升,升,73,55,0.7534246575342466,1.2787134024690205,False,KEPT
S003-Q077,12,1826,后,后,73,56,0.7671232876712328,1.2610138253696197,False,KEPT
S003-Q077,13,16328,降,降,73,55,0.7534246575342466,1.2787134024690205,False,KEPT
S003-Q077,14,4,",",",",73,73,1.0,1.0,True,PUNCTUATION
S003-Q077,15,7051,总,总,73,53,0.726027397260274,1.3150810466398954,False,KEPT
S003-Q077,16,32310,资产,资产,73,53,0.726027397260274,1.3150810466398954,False,KEPT
S003-Q077,17,106033,呈,呈,73,14,0.1917808219178082,2.5960148921019597,False,KEPT
S003-Q077,18,57847,连续,连续,73,66,0.9041095890410958,1.0993724738132038,True,DF_RATIO_GE_0.8
S003-Q077,19,48821,上升,上升,73,63,0.863013698630137,1.1451820098444978,True,DF_RATIO_GE_0.8
S003-Q077,20,247,"),","),",73,73,1.0,1.0,True,PUNCTUATION
S003-Q077,21,109466,冲突,冲突,73,47,0.6438356164383562,1.4328640822962788,False,KEPT
S003-Q077,22,90305,指标,指标,73,29,0.3972602739726027,1.9028677115420143,False,KEPT
S003-Q077,23,36260,应当,应当,73,0,0.0,5.30406509320417,False,KEPT
S003-Q077,24,59772,保留,保留,73,65,0.8904109589041096,1.1144103511777441,True,DF_RATIO_GE_0.8
S003-Q077,25,213,在,在,73,52,0.7123287671232876,1.3337731796520478,False,KEPT
S003-Q077,26,3302,正,正,73,6,0.0821917808219178,3.3581549441488563,False,KEPT
S003-Q077,27,2564,文,文,73,16,0.2191780821917808,2.4708517491479536,False,KEPT
S003-Q077,28,5169,还是,还是,73,48,0.6575342465753424,1.412244795093543,False,KEPT
S003-Q077,29,16328,降,降,73,55,0.7534246575342466,1.2787134024690205,False,KEPT
S003-Q077,30,1064,为,为,73,73,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q077,31,51827,提示,提示,73,2,0.0273972602739726,4.20545280453606,False,KEPT
S003-Q077,32,74,;,;,73,73,1.0,1.0,True,PUNCTUATION
S003-Q077,33,2346,把,把,73,2,0.0273972602739726,4.20545280453606,False,KEPT
S003-Q077,34,160498,结论,结论,73,72,0.9863013698630136,1.0136056520557786,True,DF_RATIO_GE_0.8
S003-Q077,35,9449,写,写,73,4,0.0547945205479452,3.6946271807700692,False,KEPT
S003-Q077,36,1844,得,得,73,2,0.0273972602739726,4.20545280453606,False,KEPT
S003-Q077,37,1441,可以,可以,73,0,0.0,5.30406509320417,False,KEPT
S003-Q077,38,35500,回到,回到,73,5,0.0684931506849315,3.512305623976115,False,KEPT
S003-Q077,39,31965,公开,公开,73,5,0.0684931506849315,3.512305623976115,False,KEPT
S003-Q077,40,72160,来源,来源,73,73,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q077,41,28226,复,复,73,8,0.1095890410958904,3.10684051586795,False,KEPT
S003-Q077,42,10043,算,算,73,6,0.0821917808219178,3.3581549441488563,False,KEPT
S003-Q077,43,30,。,。,73,73,1.0,1.0,True,PUNCTUATION
S003-Q077,44,2,</s>,,73,73,1.0,1.0,True,SPECIAL_TOKEN
S003-Q078,0,6,▁,,74,74,1.0,1.0,True,WHITESPACE_OR_EMPTY
S003-Q078,1,2058,再,再,74,9,0.12162162162162163,3.0149030205422647,False,KEPT
S003-Q078,2,11340,按,按,74,1,0.013513513513513514,4.624340932976365,False,KEPT
S003-Q078,3,72160,来源,来源,74,74,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q078,4,221262,可靠性,可靠性,74,1,0.013513513513513514,4.624340932976365,False,KEPT
S003-Q078,5,28072,检查,检查,74,10,0.13513513513513514,2.91959284073794,False,KEPT
S003-Q078,6,156439,一遍,一遍,74,0,0.0,5.31748811353631,False,KEPT
S003-Q078,7,4,",",",",74,74,1.0,1.0,True,PUNCTUATION
S003-Q078,8,68999,前面,前面,74,3,0.04054054054054054,3.9311937524164198,False,KEPT
S003-Q078,9,43,的,的,74,44,0.5945945945945946,1.5108256237659907,False,KEPT
S003-Q078,10,72964,决策,决策,74,1,0.013513513513513514,4.624340932976365,False,KEPT
S003-Q078,11,5412,信息,信息,74,6,0.08108108108108109,3.371577964480997,False,KEPT
S003-Q078,12,87154,有没有,有没有,74,0,0.0,5.31748811353631,False,KEPT
S003-Q078,13,135844,引用,引用,74,2,0.02702702702702703,4.218875824868201,False,KEPT
S003-Q078,14,105686,二手,二手,74,0,0.0,5.31748811353631,False,KEPT
S003-Q078,15,10238,推,推,74,19,0.25675675675675674,2.3217558399823197,False,KEPT
S003-Q078,16,19563,断,断,74,0,0.0,5.31748811353631,False,KEPT
S003-Q078,17,74,;,;,74,74,1.0,1.0,True,PUNCTUATION
S003-Q078,18,9736,请,请,74,0,0.0,5.31748811353631,False,KEPT
S003-Q078,19,30313,明确,明确,74,55,0.7432432432432432,1.2921364228011611,False,KEPT
S003-Q078,20,64188,哪些,哪些,74,4,0.05405405405405406,3.70805020110221,False,KEPT
S003-Q078,21,354,是,是,74,8,0.10810810810810811,3.120263536200091,False,KEPT
S003-Q078,22,470,年,年,74,74,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q078,23,9001,报,报,74,55,0.7432432432432432,1.2921364228011611,False,KEPT
S003-Q078,24,3694,原,原,74,6,0.08108108108108109,3.371577964480997,False,KEPT
S003-Q078,25,4723,数,数,74,7,0.0945945945945946,3.2380465718564744,False,KEPT
S003-Q078,26,37,、,、,74,74,1.0,1.0,True,PUNCTUATION
S003-Q078,27,64188,哪些,哪些,74,4,0.05405405405405406,3.70805020110221,False,KEPT
S003-Q078,28,354,是,是,74,8,0.10810810810810811,3.120263536200091,False,KEPT
S003-Q078,29,66277,计算,计算,74,73,0.9864864864864865,1.0134230203321408,True,DF_RATIO_GE_0.8
S003-Q078,30,19015,结果,结果,74,7,0.0945945945945946,3.2380465718564744,False,KEPT
S003-Q078,31,30,。,。,74,74,1.0,1.0,True,PUNCTUATION
S003-Q078,32,2,</s>,,74,74,1.0,1.0,True,SPECIAL_TOKEN
S003-Q084,0,6,▁,,80,80,1.0,1.0,True,WHITESPACE_OR_EMPTY
S003-Q084,1,72160,来源,来源,80,80,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q084,2,88468,确认,确认,80,16,0.2,2.561235810616223,False,KEPT
S003-Q084,3,21953,以后,以后,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,4,4,",",",",80,80,1.0,1.0,True,PUNCTUATION
S003-Q084,5,2058,再,再,80,9,0.1125,3.0918640616783932,False,KEPT
S003-Q084,6,2112,看,看,80,3,0.0375,4.008154793552548,False,KEPT
S003-Q084,7,42700,三年,三年,80,18,0.225,2.4500101755059984,False,KEPT
S003-Q084,8,11637,比较,比较,80,7,0.0875,3.315007612992603,False,KEPT
S003-Q084,9,3524,口,口,80,16,0.2,2.561235810616223,False,KEPT
S003-Q084,10,111456,径,径,80,9,0.1125,3.0918640616783932,False,KEPT
S003-Q084,11,10409,是否,是否,80,17,0.2125,2.504077396776274,False,KEPT
S003-Q084,12,137179,足以,足以,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,13,93085,支撑,支撑,80,5,0.0625,3.6026896854443837,False,KEPT
S003-Q084,14,68999,前面,前面,80,5,0.0625,3.6026896854443837,False,KEPT
S003-Q084,15,43,的,的,80,48,0.6,1.5026288565618122,False,KEPT
S003-Q084,16,40806,横,横,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,17,2110,向,向,80,9,0.1125,3.0918640616783932,False,KEPT
S003-Q084,18,30812,判断,判断,80,79,0.9875,1.012422519998557,True,DF_RATIO_GE_0.8
S003-Q084,19,132,(,(,80,12,0.15,2.829499797210902,True,PUNCTUATION
S003-Q084,20,48843,扣,扣,80,25,0.3125,2.1363526166509565,False,KEPT
S003-Q084,21,7688,非,非,80,25,0.3125,2.1363526166509565,False,KEPT
S003-Q084,22,36762,归,归,80,79,0.9875,1.012422519998557,True,DF_RATIO_GE_0.8
S003-Q084,23,15775,母,母,80,69,0.8625,1.1459539126230798,True,DF_RATIO_GE_0.8
S003-Q084,24,217441,净利润,净利润,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,25,106033,呈,呈,80,16,0.2,2.561235810616223,False,KEPT
S003-Q084,26,2996,先,先,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,27,14264,升,升,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,28,1826,后,后,80,60,0.75,1.2835752904991273,False,KEPT
S003-Q084,29,16328,降,降,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,30,4,",",",",80,80,1.0,1.0,True,PUNCTUATION
S003-Q084,31,36762,归,归,80,79,0.9875,1.012422519998557,True,DF_RATIO_GE_0.8
S003-Q084,32,15775,母,母,80,69,0.8625,1.1459539126230798,True,DF_RATIO_GE_0.8
S003-Q084,33,217441,净利润,净利润,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,34,106033,呈,呈,80,16,0.2,2.561235810616223,False,KEPT
S003-Q084,35,2996,先,先,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,36,14264,升,升,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,37,1826,后,后,80,60,0.75,1.2835752904991273,False,KEPT
S003-Q084,38,16328,降,降,80,59,0.7375,1.3001045924503383,False,KEPT
S003-Q084,39,3142,);,);,80,1,0.0125,4.701301974112493,True,PUNCTUATION
S003-Q084,40,12790,别,别,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,41,5344,只,只,80,6,0.075,3.4485390056171252,False,KEPT
S003-Q084,42,28226,复,复,80,9,0.1125,3.0918640616783932,False,KEPT
S003-Q084,43,25722,述,述,80,12,0.15,2.829499797210902,False,KEPT
S003-Q084,44,28406,数字,数字,80,6,0.075,3.4485390056171252,False,KEPT
S003-Q084,45,4,",",",",80,80,1.0,1.0,True,PUNCTUATION
S003-Q084,46,1050,要,要,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,47,37090,说明,说明,80,17,0.2125,2.504077396776274,False,KEPT
S003-Q084,48,3800,它,它,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,49,264,和,和,80,79,0.9875,1.012422519998557,True,DF_RATIO_GE_0.8
S003-Q084,50,101257,上一,上一,80,28,0.35,2.0271533246859645,False,KEPT
S003-Q084,51,11003,问,问,80,12,0.15,2.829499797210902,False,KEPT
S003-Q084,52,132,(,(,80,12,0.15,2.829499797210902,True,PUNCTUATION
S003-Q084,53,94880,现有,现有,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,54,28406,数字,数字,80,6,0.075,3.4485390056171252,False,KEPT
S003-Q084,55,41436,分别,分别,80,1,0.0125,4.701301974112493,False,KEPT
S003-Q084,56,21091,来自,来自,80,0,0.0,5.394449154672439,False,KEPT
S003-Q084,57,19960,哪,哪,80,4,0.05,3.785011242238338,False,KEPT
S003-Q084,58,19555,份,份,80,2,0.025,4.295836866004329,False,KEPT
S003-Q084,59,31965,公开,公开,80,6,0.075,3.4485390056171252,False,KEPT
S003-Q084,60,85567,披露,披露,80,80,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q084,61,16,),),80,4,0.05,3.785011242238338,True,PUNCTUATION
S003-Q084,62,86282,的关系,的关系,80,4,0.05,3.785011242238338,False,KEPT
S003-Q084,63,30,。,。,80,80,1.0,1.0,True,PUNCTUATION
S003-Q084,64,2,</s>,,80,80,1.0,1.0,True,SPECIAL_TOKEN
S003-Q088,0,6,▁,,84,84,1.0,1.0,True,WHITESPACE_OR_EMPTY
S003-Q088,1,174979,修订,修订,84,56,0.6666666666666666,1.3995999886557664,False,KEPT
S003-Q088,2,21953,以后,以后,84,0,0.0,5.442651256490317,False,KEPT
S003-Q088,3,4,",",",",84,84,1.0,1.0,True,PUNCTUATION
S003-Q088,4,2110,向,向,84,10,0.11904761904761904,3.044755983691946,False,KEPT
S003-Q088,5,2438,管理,管理,84,4,0.047619047619047616,3.833213344056216,False,KEPT
S003-Q088,6,26595,层,层,84,83,0.9880952380952381,1.0118344576470029,True,DF_RATIO_GE_0.8
S003-Q088,7,17411,追,追,84,6,0.07142857142857142,3.496741107435003,False,KEPT
S003-Q088,8,11003,问,问,84,14,0.16666666666666666,2.734601055388106,False,KEPT
S003-Q088,9,13027,原因,原因,84,84,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q088,10,1898,时,时,84,4,0.047619047619047616,3.833213344056216,False,KEPT
S003-Q088,11,2745,需要,需要,84,4,0.047619047619047616,3.833213344056216,False,KEPT
S003-Q088,12,135844,引用,引用,84,3,0.03571428571428571,4.056356895370426,False,KEPT
S003-Q088,13,64188,哪些,哪些,84,6,0.07142857142857142,3.496741107435003,False,KEPT
S003-Q088,14,34045,具体,具体,84,84,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q088,15,17526,年度,年度,84,84,1.0,1.0,True,DF_RATIO_GE_0.8
S003-Q088,16,264,和,和,84,83,0.9880952380952381,1.0118344576470029,True,DF_RATIO_GE_0.8
S003-Q088,17,90305,指标,指标,84,33,0.39285714285714285,1.916290731874155,False,KEPT
S003-Q088,18,74,;,;,84,84,1.0,1.0,True,PUNCTUATION
S003-Q088,19,3436,如果,如果,84,0,0.0,5.442651256490317,False,KEPT
S003-Q088,20,68999,前面,前面,84,6,0.07142857142857142,3.496741107435003,False,KEPT
S003-Q088,21,43,的,的,84,51,0.6071428571428571,1.4914075379088891,False,KEPT
S003-Q088,22,30812,判断,判断,84,83,0.9880952380952381,1.0118344576470029,True,DF_RATIO_GE_0.8
S003-Q088,23,132,(,(,84,13,0.15476190476190477,2.803593926875058,True,PUNCTUATION
S003-Q088,24,128180,营业,营业,84,25,0.2976190476190476,2.184554718468834,False,KEPT
S003-Q088,25,16306,收入,收入,84,25,0.2976190476190476,2.184554718468834,False,KEPT
S003-Q088,26,106033,呈,呈,84,16,0.19047619047619047,2.6094379124341005,False,KEPT
S003-Q088,27,57847,连续,连续,84,75,0.8928571428571429,1.1119179162039854,True,DF_RATIO_GE_0.8
S003-Q088,28,48821,上升,上升,84,72,0.8571428571428571,1.1521918153419253,True,DF_RATIO_GE_0.8
S003-Q088,29,4,",",",",84,84,1.0,1.0,True,PUNCTUATION
S003-Q088,30,36762,归,归,84,83,0.9880952380952381,1.0118344576470029,True,DF_RATIO_GE_0.8
S003-Q088,31,15775,母,母,84,72,0.8571428571428571,1.1521918153419253,True,DF_RATIO_GE_0.8
S003-Q088,32,217441,净利润,净利润,84,62,0.7380952380952381,1.2995165300987839,False,KEPT
S003-Q088,33,106033,呈,呈,84,16,0.19047619047619047,2.6094379124341005,False,KEPT
S003-Q088,34,2996,先,先,84,62,0.7380952380952381,1.2995165300987839,False,KEPT
S003-Q088,35,14264,升,升,84,62,0.7380952380952381,1.2995165300987839,False,KEPT
S003-Q088,36,1826,后,后,84,63,0.75,1.2837681731306447,False,KEPT
S003-Q088,37,16328,降,降,84,62,0.7380952380952381,1.2995165300987839,False,KEPT
S003-Q088,38,16,),),84,5,0.05952380952380952,3.6508917872622613,True,PUNCTUATION
S003-Q088,39,2745,需要,需要,84,4,0.047619047619047616,3.833213344056216,False,KEPT
S003-Q088,40,174979,修订,修订,84,56,0.6666666666666666,1.3995999886557664,False,KEPT
S003-Q088,41,4,",",",",84,84,1.0,1.0,True,PUNCTUATION
S003-Q088,42,9736,请,请,84,0,0.0,5.442651256490317,False,KEPT
S003-Q088,43,6618,直接,直接,84,19,0.2261904761904762,2.4469189829363254,False,KEPT
S003-Q088,44,12617,指出,指出,84,56,0.6666666666666666,1.3995999886557664,False,KEPT
S003-Q088,45,30,。,。,84,84,1.0,1.0,True,PUNCTUATION
S003-Q088,46,2,</s>,,84,84,1.0,1.0,True,SPECIAL_TOKEN
S003-Q091,0,6,▁,,87,87,1.0,1.0,True,WHITESPACE_OR_EMPTY
S003-Q091,1,35500,回到,回到,87,6,0.06896551724137931,3.531426665422893,False,KEPT
S003-Q091,2,115450,最早,最早,87,1,0.011494252873563218,4.7841896339182615,False,KEPT
S003-Q091,3,17085,的问题,的问题,87,2,0.022988505747126436,4.378724525810097,False,KEPT
S003-Q091,4,4,",",",",87,87,1.0,1.0,True,PUNCTUATION
S003-Q091,5,5250,现在,现在,87,0,0.0,5.477336814478207,False,KEPT
S003-Q091,6,1173,用,用,87,4,0.04597701149425287,3.8678989020441064,False,KEPT
S003-Q091,7,3990,已经,已经,87,0,0.0,5.477336814478207,False,KEPT
S003-Q091,8,174979,修订,修订,87,59,0.6781609195402298,1.3829922522561058,False,KEPT
S003-Q091,9,90869,过的,过的,87,0,0.0,5.477336814478207,False,KEPT
S003-Q091,10,3524,口,口,87,19,0.21839080459770116,2.4816045409242156,False,KEPT
S003-Q091,11,111456,径,径,87,10,0.11494252873563218,3.0794415416798357,False,KEPT
S003-Q091,12,21476,重新,重新,87,1,0.011494252873563218,4.7841896339182615,False,KEPT
S003-Q091,13,239195,概括,概括,87,0,0.0,5.477336814478207,False,KEPT
S003-Q091,14,42700,三年,三年,87,21,0.2413793103448276,2.386294361119891,False,KEPT
S003-Q091,15,65344,财务,财务,87,28,0.3218390804597701,2.1100409844917323,False,KEPT
S003-Q091,16,201922,路径,路径,87,50,0.5747126436781609,1.5455111817538807,False,KEPT
S003-Q091,17,74,;,;,87,87,1.0,1.0,True,PUNCTUATION
S003-Q091,18,2996,先,先,87,64,0.735632183908046,1.3029495445825694,False,KEPT
S003-Q091,19,37090,说明,说明,87,20,0.22988505747126436,2.4328143767547834,False,KEPT
S003-Q091,20,1580,能,能,87,24,0.27586206896551724,2.258460989610006,False,KEPT
S003-Q091,21,88468,确认,确认,87,19,0.21839080459770116,2.4816045409242156,False,KEPT
S003-Q091,22,43,的,的,87,52,0.5977011494252874,1.5070449009260847,False,KEPT
S003-Q091,23,65064,事实,事实,87,86,0.9885057471264368,1.011428695823623,True,DF_RATIO_GE_0.8
S003-Q091,24,4,",",",",87,87,1.0,1.0,True,PUNCTUATION
S003-Q091,25,2058,再,再,87,10,0.11494252873563218,3.0794415416798357,False,KEPT
S003-Q091,26,1612,说,说,87,4,0.04597701149425287,3.8678989020441064,False,KEPT
S003-Q091,27,3148,还,还,87,1,0.011494252873563218,4.7841896339182615,False,KEPT
S003-Q091,28,5292,不能,不能,87,31,0.3563218390804598,2.01160091167848,False,KEPT
S003-Q091,29,88468,确认,确认,87,19,0.21839080459770116,2.4816045409242156,False,KEPT
S003-Q091,30,39167,的原因,的原因,87,3,0.034482758620689655,4.091042453358316,False,KEPT
S003-Q091,31,30,。,。,87,87,1.0,1.0,True,PUNCTUATION
S003-Q091,32,2,</s>,,87,87,1.0,1.0,True,SPECIAL_TOKEN
S004-Q007,0,6,▁,,3,3,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q007,1,60357,既然,既然,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,2,77597,利润,利润,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,3,3524,口,口,3,2,0.6666666666666666,1.2876820724517808,False,KEPT
S004-Q007,4,111456,径,径,3,2,0.6666666666666666,1.2876820724517808,False,KEPT
S004-Q007,5,3990,已经,已经,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,6,57249,拆,拆,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,7,4185,开,开,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,8,4,",",",",3,3,1.0,1.0,True,PUNCTUATION
S004-Q007,9,16647,经营,经营,3,3,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q007,10,98794,现金,现金,3,3,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q007,11,4695,流,流,3,3,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q007,12,10409,是否,是否,3,1,0.3333333333333333,1.6931471805599454,False,KEPT
S004-Q007,13,7499,支持,支持,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,14,107474,刚才,刚才,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,15,43,的,的,3,1,0.3333333333333333,1.6931471805599454,False,KEPT
S004-Q007,16,107949,盈利,盈利,3,1,0.3333333333333333,1.6931471805599454,False,KEPT
S004-Q007,17,13723,质量,质量,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,18,30812,判断,判断,3,3,1.0,1.0,True,DF_RATIO_GE_0.8
S004-Q007,19,74,;,;,3,2,0.6666666666666666,1.2876820724517808,True,PUNCTUATION
S004-Q007,20,3436,如果,如果,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,21,99857,证据,证据,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,22,23737,不足,不足,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,23,4,",",",",3,3,1.0,1.0,True,PUNCTUATION
S004-Q007,24,6618,直接,直接,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,25,37090,说明,说明,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,26,22605,缺,缺,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,27,3524,口,口,3,2,0.6666666666666666,1.2876820724517808,False,KEPT
S004-Q007,28,4,",",",",3,3,1.0,1.0,True,PUNCTUATION
S004-Q007,29,7402,不要,不要,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,30,41506,补,补,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,31,98106,估计,估计,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,32,10502,值,值,3,0,0.0,2.386294361119891,False,KEPT
S004-Q007,33,30,。,。,3,3,1.0,1.0,True,PUNCTUATION
S004-Q007,34,2,</s>,,3,3,1.0,1.0,True,SPECIAL_TOKEN
S004-Q011,0,6,▁,,7,7,1.0,1.0,True,WHITESPACE_OR_EMPTY
S004-Q011,1,33073,沿,沿,7,0,0.0,3.0794415416798357,False,KEPT
