session_id,query_id,original_query,search_baseline_actual_embedding_text,search_p2_actual_embedding_text,comparison,before_config,after_config,gold_page_ids,before_gold_ranks,after_gold_ranks,transition,promoted_gold,demoted_gold,extreme_promotion_beyond20_to_top5,extreme_demotion_top5_to_beyond20,max_promotion,max_demotion
S002,S002-Q070,把这一轮质疑、修订和仍未解决的矛盾汇总成一段正式结论；把结论写得可以回到公开来源复算。,把这一轮质疑、修订和仍未解决的矛盾汇总成一段正式结论；把结论写得可以回到公开来源复算。,把这一轮质疑、修订和仍未解决的矛盾汇总成一段正式结论；把结论写得可以回到公开来源复算。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""95dce1c8-76eb-5c10-b622-b77e03c00526""]","{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 37}","{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 54}",UNCHANGED_MISS,0,0,0,0,-17,17
S003,S003-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919""]","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 1}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3}",UNCHANGED_HIT,0,0,0,0,-2,2
S003,S003-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919""]","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 1}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3}",UNCHANGED_HIT,0,0,0,0,-2,2
S003,S003-Q011,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"", ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33""]","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 3}",UNCHANGED_HIT,0,1,0,0,-1,3
S003,S003-Q011,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"", ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33""]","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 3}",UNCHANGED_HIT,0,1,0,0,-1,3
S003,S003-Q013,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,基于上一轮的总资产和归母股东权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"", ""914dcda3-55d6-504a-9159-f6f54938f31f""]","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 7, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 8, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 6}",HURT,0,1,0,0,-1,4
S003,S003-Q013,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,基于上一轮的总资产和归母股东权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"", ""914dcda3-55d6-504a-9159-f6f54938f31f""]","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 8, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 5}",UNCHANGED_HIT,0,0,0,0,-2,3
S003,S003-Q014,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""22322d48-4d17-5d2e-8760-ab1acaeb9f0a""]","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 1}","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 2}",UNCHANGED_HIT,0,0,0,0,-1,1
S003,S003-Q014,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""22322d48-4d17-5d2e-8760-ab1acaeb9f0a""]","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 1}","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 2}",UNCHANGED_HIT,0,0,0,0,-1,1
S003,S003-Q021,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；不要只比较2023年和2025年两个端点。,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；不要只比较2023年和2025年两个端点。,沿着上一轮的盈利结论，接下来重点看经营活动现金流净额是否跟得上归母净利润；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""1b59ffe6-5fba-511e-b39a-6529e998d6ca""]","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 14}","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 10}",UNCHANGED_MISS,0,0,0,0,4,-4
S003,S003-Q021,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；不要只比较2023年和2025年两个端点。,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；不要只比较2023年和2025年两个端点。,沿着上一轮的盈利结论，接下来重点看经营活动现金流净额是否跟得上归母净利润；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""1b59ffe6-5fba-511e-b39a-6529e998d6ca""]","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 16}","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 12}",UNCHANGED_MISS,0,0,0,0,4,-4
S003,S003-Q022,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,刚才看到的经营活动现金流净额三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"", ""bd6d22da-10ea-5784-b308-d3f5d1f57469""]","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 3}","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 2, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 3}",UNCHANGED_HIT,0,0,0,0,0,1
S003,S003-Q022,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,刚才看到的经营活动现金流净额三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"", ""bd6d22da-10ea-5784-b308-d3f5d1f57469""]","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 5}","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 3}",UNCHANGED_HIT,0,0,0,0,2,0
S003,S003-Q026,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,再结合总资产变化，前面的现金表现（经营活动现金流净额连续下降）更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""cee54426-e3ab-5ae2-aaab-81de729e05f3"", ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2""]","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 21, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 6}","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 17, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 2}",RESCUED,1,0,0,0,4,-4
S003,S003-Q026,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,再结合总资产变化，前面的现金表现（经营活动现金流净额连续下降）更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""cee54426-e3ab-5ae2-aaab-81de729e05f3"", ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2""]","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 21, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 14}","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 17, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 3}",RESCUED,1,0,0,0,11,-4
S003,S003-Q028,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；请区分最新一年的边际变化和完整三年路径。,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；请区分最新一年的边际变化和完整三年路径。,我不想只听支持项，哪项前面已经出现的数字可能推翻经营活动现金流净额连续下降的现金质量结论；请区分最新一年的边际变化和完整三年路径。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5""]","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 2}","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 1}",UNCHANGED_HIT,0,0,0,0,1,-1
S003,S003-Q028,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；请区分最新一年的边际变化和完整三年路径。,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；请区分最新一年的边际变化和完整三年路径。,我不想只听支持项，哪项前面已经出现的数字可能推翻经营活动现金流净额连续下降的现金质量结论；请区分最新一年的边际变化和完整三年路径。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5""]","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 1}","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 5}",UNCHANGED_HIT,0,0,0,0,-4,4
S003,S003-Q033,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""c96d749e-7c02-5289-ab48-fd03586dd5b1"", ""1b535a84-9ae4-50ee-bbda-1d7ba186183e""]","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 19, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 17}","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 18, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 14}",UNCHANGED_MISS,0,0,0,0,3,-1
S003,S003-Q033,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""c96d749e-7c02-5289-ab48-fd03586dd5b1"", ""1b535a84-9ae4-50ee-bbda-1d7ba186183e""]","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 15, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 13}","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 26, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 22}",UNCHANGED_MISS,0,0,0,0,-9,11
S003,S003-Q035,基于前面的收入和利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,基于前面的收入和利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,基于前面的营业收入和归母净利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""1b535a84-9ae4-50ee-bbda-1d7ba186183e""]","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 26}",UNCHANGED_MISS,0,0,0,0,-15,15
S003,S003-Q035,基于前面的收入和利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,基于前面的收入和利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,基于前面的营业收入和归母净利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""1b535a84-9ae4-50ee-bbda-1d7ba186183e""]","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 7}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 27}",UNCHANGED_MISS,0,0,0,0,-20,20
S003,S003-Q039,结合刚才的反证，前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,结合刚才的反证，前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,结合刚才的反证（归母股东权益呈连续上升，总资产呈连续上升），前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""4ed05884-3478-5a91-a63f-3067fd41956d"", ""c94687e6-820c-5c03-a774-40d03e0f70be""]","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 4, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 29}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 3, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 34}",UNCHANGED_HIT,0,0,0,0,1,5
S003,S003-Q039,结合刚才的反证，前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,结合刚才的反证，前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,结合刚才的反证（归母股东权益呈连续上升，总资产呈连续上升），前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""4ed05884-3478-5a91-a63f-3067fd41956d"", ""c94687e6-820c-5c03-a774-40d03e0f70be""]","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 6, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 23}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 18, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 19}",UNCHANGED_MISS,0,0,0,0,4,12
S003,S003-Q042,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""82bf5c46-13d0-5fb7-9826-308047a68fc7""]","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 31}",UNCHANGED_MISS,0,0,0,0,-19,19
S003,S003-Q042,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""82bf5c46-13d0-5fb7-9826-308047a68fc7""]","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 12}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 31}",UNCHANGED_MISS,0,0,0,0,-19,19
S003,S003-Q044,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"", ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c""]","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 27, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 12}",UNCHANGED_MISS,0,0,0,0,10,-10
S003,S003-Q044,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"", ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c""]","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 37, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 22}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 27, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 12}",UNCHANGED_MISS,0,0,0,0,10,-10
S003,S003-Q049,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,如果把刚才的风险点（经营活动现金流净额连续下降）交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""2316a391-e779-530b-ac2f-055182347d32""]","{""2316a391-e779-530b-ac2f-055182347d32"": 25}","{""2316a391-e779-530b-ac2f-055182347d32"": 8}",UNCHANGED_MISS,0,0,0,0,17,-17
S003,S003-Q049,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,如果把刚才的风险点（经营活动现金流净额连续下降）交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""2316a391-e779-530b-ac2f-055182347d32""]","{""2316a391-e779-530b-ac2f-055182347d32"": 24}","{""2316a391-e779-530b-ac2f-055182347d32"": 14}",UNCHANGED_MISS,0,0,0,0,10,-10
S003,S003-Q052,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断需要修订，请直接指出。,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断需要修订，请直接指出。,刚才的反例（归母净利润呈先升后降）与主结论（营业收入呈连续上升）冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"", ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f""]","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 16, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 17, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 27}",UNCHANGED_MISS,0,0,0,0,9,1
S003,S003-Q052,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断需要修订，请直接指出。,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断需要修订，请直接指出。,刚才的反例（归母净利润呈先升后降）与主结论（营业收入呈连续上升）冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断（营业收入呈连续上升，归母净利润呈先升后降）需要修订，请直接指出。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"", ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f""]","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 9, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 36}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 3, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 42}",RESCUED,1,0,0,0,6,6
S003,S003-Q055,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"", ""9409734e-8235-5011-8c1a-60ed15ad9024""]","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 30}",UNCHANGED_MISS,0,0,0,0,0,22
S003,S003-Q055,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"", ""9409734e-8235-5011-8c1a-60ed15ad9024""]","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 8}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 50, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 30}",UNCHANGED_MISS,0,0,0,0,0,22
S003,S003-Q056,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,把上一轮的计算（营业收入/期末总资产的近似周转检查）放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""59d896c1-0734-53cf-821a-5728dd5fe548""]","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 25}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 40}",UNCHANGED_MISS,0,0,0,0,-15,15
S003,S003-Q056,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,把上一轮的计算（营业收入/期末总资产的近似周转检查）放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""59d896c1-0734-53cf-821a-5728dd5fe548""]","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 31}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 45}",UNCHANGED_MISS,0,0,0,0,-14,14
