Session,Query ID,Gold Page ID,Gold source_turn_id,Add Prompt,Query 检索方式,Gold rank,Gold score
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,最小改动 Add Prompt,上下文引用解析后检索,28,0.469524621963501
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,多检索入口保留 Add Prompt,原始问题直接检索,19,0.48663267493247986
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,多检索入口保留 Add Prompt,上下文引用解析后检索,19,0.48663270473480225
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,任务 + 证据链保留 Add Prompt,原始问题直接检索,13,0.49831268191337585
S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,13,0.49831268191337585
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,原 Production Add Prompt,原始问题直接检索,13,0.49913763999938965
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,原 Production Add Prompt,上下文引用解析后检索,13,0.4991377890110016
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,最小改动 Add Prompt,原始问题直接检索,14,0.49710628390312195
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,最小改动 Add Prompt,上下文引用解析后检索,14,0.49710631370544434
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,多检索入口保留 Add Prompt,原始问题直接检索,3,0.534691572189331
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,多检索入口保留 Add Prompt,上下文引用解析后检索,3,0.5346916317939758
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,任务 + 证据链保留 Add Prompt,原始问题直接检索,8,0.5142624974250793
S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,8,0.5142624974250793
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,原 Production Add Prompt,原始问题直接检索,34,0.34421658515930176
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,原 Production Add Prompt,上下文引用解析后检索,34,0.34421661496162415
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,最小改动 Add Prompt,原始问题直接检索,37,0.3458903133869171
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,最小改动 Add Prompt,上下文引用解析后检索,37,0.3458903729915619
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,多检索入口保留 Add Prompt,原始问题直接检索,34,0.34948986768722534
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,多检索入口保留 Add Prompt,上下文引用解析后检索,34,0.34948980808258057
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,任务 + 证据链保留 Add Prompt,原始问题直接检索,42,0.3302951753139496
S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,42,0.3302951455116272
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,原 Production Add Prompt,原始问题直接检索,19,0.3813455402851105
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,原 Production Add Prompt,上下文引用解析后检索,22,0.5971354246139526
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,最小改动 Add Prompt,原始问题直接检索,25,0.3657011091709137
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,最小改动 Add Prompt,上下文引用解析后检索,11,0.6101871728897095
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,多检索入口保留 Add Prompt,原始问题直接检索,33,0.3611956536769867
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,多检索入口保留 Add Prompt,上下文引用解析后检索,47,0.5567603707313538
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,任务 + 证据链保留 Add Prompt,原始问题直接检索,15,0.39276447892189026
S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,40,0.5718064308166504
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,原 Production Add Prompt,原始问题直接检索,1,0.5514099597930908
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,原 Production Add Prompt,上下文引用解析后检索,2,0.6259294152259827
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,最小改动 Add Prompt,原始问题直接检索,1,0.5332222580909729
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,最小改动 Add Prompt,上下文引用解析后检索,1,0.6128036975860596
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,多检索入口保留 Add Prompt,原始问题直接检索,2,0.5419643521308899
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,多检索入口保留 Add Prompt,上下文引用解析后检索,1,0.6255402565002441
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,任务 + 证据链保留 Add Prompt,原始问题直接检索,1,0.5841653943061829
S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,2,0.6461104154586792
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,原 Production Add Prompt,原始问题直接检索,10,0.47436463832855225
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,原 Production Add Prompt,上下文引用解析后检索,20,0.5521422624588013
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,最小改动 Add Prompt,原始问题直接检索,14,0.46746745705604553
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,最小改动 Add Prompt,上下文引用解析后检索,20,0.5625942349433899
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,多检索入口保留 Add Prompt,原始问题直接检索,19,0.45932987332344055
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,多检索入口保留 Add Prompt,上下文引用解析后检索,20,0.5552590489387512
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,任务 + 证据链保留 Add Prompt,原始问题直接检索,19,0.4664718210697174
S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,30,0.5467498302459717
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,原 Production Add Prompt,原始问题直接检索,1,0.5741122364997864
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,原 Production Add Prompt,上下文引用解析后检索,1,0.5971285104751587
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,最小改动 Add Prompt,原始问题直接检索,3,0.5128355026245117
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,最小改动 Add Prompt,上下文引用解析后检索,4,0.5590569376945496
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,多检索入口保留 Add Prompt,原始问题直接检索,1,0.5560362935066223
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,多检索入口保留 Add Prompt,上下文引用解析后检索,1,0.585313081741333
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,任务 + 证据链保留 Add Prompt,原始问题直接检索,1,0.5880339741706848
S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,1,0.6103187203407288
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,原 Production Add Prompt,原始问题直接检索,9,0.48527994751930237
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,原 Production Add Prompt,上下文引用解析后检索,17,0.5194598436355591
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,最小改动 Add Prompt,原始问题直接检索,47,0.40912240743637085
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,最小改动 Add Prompt,上下文引用解析后检索,41,0.473537802696228
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,多检索入口保留 Add Prompt,原始问题直接检索,47,0.41175761818885803
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,多检索入口保留 Add Prompt,上下文引用解析后检索,49,0.47165441513061523
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,任务 + 证据链保留 Add Prompt,原始问题直接检索,42,0.41811636090278625
S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,41,0.48356691002845764
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,原 Production Add Prompt,原始问题直接检索,37,0.39760541915893555
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,原 Production Add Prompt,上下文引用解析后检索,37,0.3976052701473236
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,最小改动 Add Prompt,原始问题直接检索,11,0.43306437134742737
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,最小改动 Add Prompt,上下文引用解析后检索,11,0.4330642521381378
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,多检索入口保留 Add Prompt,原始问题直接检索,9,0.442274808883667
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,多检索入口保留 Add Prompt,上下文引用解析后检索,9,0.44227465987205505
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,任务 + 证据链保留 Add Prompt,原始问题直接检索,25,0.4196055233478546
S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,25,0.41960540413856506
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,原 Production Add Prompt,原始问题直接检索,1,0.37955912947654724
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,原 Production Add Prompt,上下文引用解析后检索,1,0.37955912947654724
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,最小改动 Add Prompt,原始问题直接检索,3,0.32052117586135864
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,最小改动 Add Prompt,上下文引用解析后检索,3,0.32052117586135864
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,原始问题直接检索,3,0.32997217774391174
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,上下文引用解析后检索,3,0.32997217774391174
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,原始问题直接检索,2,0.37438249588012695
S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,2,0.37438246607780457
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,原 Production Add Prompt,原始问题直接检索,3,0.48598742485046387
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,原 Production Add Prompt,上下文引用解析后检索,3,0.48598745465278625
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,最小改动 Add Prompt,原始问题直接检索,5,0.46635791659355164
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,最小改动 Add Prompt,上下文引用解析后检索,5,0.46635791659355164
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,原始问题直接检索,4,0.46621641516685486
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,上下文引用解析后检索,4,0.46621638536453247
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,原始问题直接检索,4,0.4883941113948822
S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,4,0.4883941113948822
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,原 Production Add Prompt,原始问题直接检索,2,0.513968288898468
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,原 Production Add Prompt,上下文引用解析后检索,2,0.513968288898468
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,最小改动 Add Prompt,原始问题直接检索,2,0.5076984763145447
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,最小改动 Add Prompt,上下文引用解析后检索,2,0.5076985955238342
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,多检索入口保留 Add Prompt,原始问题直接检索,1,0.5258992314338684
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,多检索入口保留 Add Prompt,上下文引用解析后检索,1,0.5258992314338684
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,任务 + 证据链保留 Add Prompt,原始问题直接检索,2,0.5179805159568787
S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,2,0.5179805159568787
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,原 Production Add Prompt,原始问题直接检索,7,0.4879744350910187
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,原 Production Add Prompt,上下文引用解析后检索,6,0.5126270055770874
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,最小改动 Add Prompt,原始问题直接检索,7,0.4767023026943207
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,最小改动 Add Prompt,上下文引用解析后检索,7,0.5006005764007568
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,原始问题直接检索,5,0.47585535049438477
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,多检索入口保留 Add Prompt,上下文引用解析后检索,7,0.4926655888557434
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,原始问题直接检索,5,0.49789953231811523
S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,6,0.514752209186554
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,原 Production Add Prompt,原始问题直接检索,2,0.5344179272651672
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,原 Production Add Prompt,上下文引用解析后检索,2,0.5747254490852356
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,最小改动 Add Prompt,原始问题直接检索,3,0.5084921717643738
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,最小改动 Add Prompt,上下文引用解析后检索,2,0.5476095676422119
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,多检索入口保留 Add Prompt,原始问题直接检索,4,0.5048875212669373
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,多检索入口保留 Add Prompt,上下文引用解析后检索,4,0.5376583933830261
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,任务 + 证据链保留 Add Prompt,原始问题直接检索,3,0.5084049105644226
S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,4,0.5367822647094727
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,原 Production Add Prompt,原始问题直接检索,1,0.5515123605728149
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,原 Production Add Prompt,上下文引用解析后检索,1,0.5515123605728149
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,最小改动 Add Prompt,原始问题直接检索,1,0.5585410594940186
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,最小改动 Add Prompt,上下文引用解析后检索,1,0.5585410594940186
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,多检索入口保留 Add Prompt,原始问题直接检索,1,0.5265316963195801
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,多检索入口保留 Add Prompt,上下文引用解析后检索,1,0.5265316367149353
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,任务 + 证据链保留 Add Prompt,原始问题直接检索,1,0.5023166537284851
S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,1,0.5023166537284851
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,原 Production Add Prompt,原始问题直接检索,14,0.6067447662353516
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,原 Production Add Prompt,上下文引用解析后检索,16,0.5892691612243652
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,最小改动 Add Prompt,原始问题直接检索,10,0.6272554397583008
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,最小改动 Add Prompt,上下文引用解析后检索,12,0.6234781742095947
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,多检索入口保留 Add Prompt,原始问题直接检索,6,0.6354289054870605
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,多检索入口保留 Add Prompt,上下文引用解析后检索,11,0.6321737766265869
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,任务 + 证据链保留 Add Prompt,原始问题直接检索,14,0.6063814163208008
S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,17,0.5989534854888916
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,原 Production Add Prompt,原始问题直接检索,1,0.540005624294281
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,原 Production Add Prompt,上下文引用解析后检索,1,0.613099217414856
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,最小改动 Add Prompt,原始问题直接检索,1,0.576183557510376
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,最小改动 Add Prompt,上下文引用解析后检索,1,0.6386034488677979
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,多检索入口保留 Add Prompt,原始问题直接检索,1,0.5793459415435791
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,多检索入口保留 Add Prompt,上下文引用解析后检索,1,0.6468938589096069
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,任务 + 证据链保留 Add Prompt,原始问题直接检索,1,0.5930531620979309
S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,1,0.6458840370178223
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,原 Production Add Prompt,原始问题直接检索,3,0.5354854464530945
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,原 Production Add Prompt,上下文引用解析后检索,5,0.5816530585289001
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,最小改动 Add Prompt,原始问题直接检索,3,0.5481420159339905
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,最小改动 Add Prompt,上下文引用解析后检索,4,0.5912613868713379
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,多检索入口保留 Add Prompt,原始问题直接检索,5,0.5367206931114197
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,多检索入口保留 Add Prompt,上下文引用解析后检索,3,0.585615873336792
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,任务 + 证据链保留 Add Prompt,原始问题直接检索,6,0.5368995070457458
S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,4,0.5808724761009216
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,原 Production Add Prompt,原始问题直接检索,21,0.5021357536315918
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,原 Production Add Prompt,上下文引用解析后检索,21,0.5282920002937317
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,最小改动 Add Prompt,原始问题直接检索,15,0.5444594025611877
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,最小改动 Add Prompt,上下文引用解析后检索,16,0.5771885514259338
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,多检索入口保留 Add Prompt,原始问题直接检索,13,0.545880913734436
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,多检索入口保留 Add Prompt,上下文引用解析后检索,12,0.5851691961288452
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,任务 + 证据链保留 Add Prompt,原始问题直接检索,5,0.5835168957710266
S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,13,0.5999810695648193
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,原 Production Add Prompt,原始问题直接检索,6,0.566022515296936
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,原 Production Add Prompt,上下文引用解析后检索,14,0.5923358201980591
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,最小改动 Add Prompt,原始问题直接检索,5,0.5868067145347595
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,最小改动 Add Prompt,上下文引用解析后检索,4,0.6183311939239502
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,多检索入口保留 Add Prompt,原始问题直接检索,2,0.610863208770752
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,多检索入口保留 Add Prompt,上下文引用解析后检索,5,0.6325430870056152
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,任务 + 证据链保留 Add Prompt,原始问题直接检索,3,0.5940627455711365
S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,9,0.6106796264648438
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,原 Production Add Prompt,原始问题直接检索,2,0.4874832332134247
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,原 Production Add Prompt,上下文引用解析后检索,1,0.576715350151062
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,最小改动 Add Prompt,原始问题直接检索,7,0.45450031757354736
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,最小改动 Add Prompt,上下文引用解析后检索,5,0.5401873588562012
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,多检索入口保留 Add Prompt,原始问题直接检索,1,0.5042450428009033
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,多检索入口保留 Add Prompt,上下文引用解析后检索,1,0.5900048613548279
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,任务 + 证据链保留 Add Prompt,原始问题直接检索,3,0.49164557456970215
S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,4,0.5630290508270264
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,原 Production Add Prompt,原始问题直接检索,19,0.47346293926239014
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,原 Production Add Prompt,上下文引用解析后检索,15,0.5715500116348267
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,最小改动 Add Prompt,原始问题直接检索,22,0.4590854048728943
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,最小改动 Add Prompt,上下文引用解析后检索,16,0.5599299669265747
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,多检索入口保留 Add Prompt,原始问题直接检索,19,0.47107386589050293
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,多检索入口保留 Add Prompt,上下文引用解析后检索,14,0.5687931180000305
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,任务 + 证据链保留 Add Prompt,原始问题直接检索,17,0.4790099859237671
S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,15,0.5681350827217102
S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,原 Production Add Prompt,原始问题直接检索,17,0.4776647090911865
