Session,source_turn_id,Add Prompt,Current User,Summary opening,current_user_bigram_coverage,best_following_turn_id,best_following_user_bigram_coverage,following_minus_current_coverage,potential_following_task_dominance,current_user_tasks,summary_opening_tasks,following_only_tasks_in_summary,current_tasks_preserved,current_user_from_frozen_session_matches
S002,S002-Q060,候选二：当前轮信息优先 + 一句关系补充,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请先给结论，再说明三年依据。,"用户要求结合上一轮冲突，指出前面哪句话需要明确修订。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%，三年形态先升后降；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比+15.38%、-4.53%，三年形态先升后",0.07692307692307693,S002-Q063,0.5161290322580645,0.4392059553349876,True,"[""来源核验""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""判断修订"", ""口径核验"", ""同比解释""]","[""来源核验""]",True
S002,S002-Q061,候选二：当前轮信息优先 + 一句关系补充,前面已经形成了阶段判断，现在先站在质疑者角度找最可能的反例；请把两段同比分开，不要合成一个趋势词。,"用户要求站在质疑者角度寻找最可能的反例，并明确将两段同比分开表述。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比+8.09%、+4.95%，三年连续上升；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比+9.62%、+1.64%，三",0.38636363636363635,S002-Q064,0.08333333333333333,-0.30303030303030304,False,"[""反证检验"", ""同比解释""]","[""反证检验"", ""口径核验"", ""同比解释"", ""来源核验""]","[""口径核验""]","[""反证检验"", ""同比解释""]",True
S002,S002-Q062,候选二：当前轮信息优先 + 一句关系补充,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果证据不足，直接说明缺口，不要补估计值。,"用户要求用可复算比率检查上一轮关于基期选择的判断，并强调不要把近似值当正式指标。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比+8.09%、+4.95%，三年连续上升；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比+9.62%、+",0.043478260869565216,S002-Q065,0.6,0.5565217391304348,True,"[""反证检验"", ""口径核验"", ""同步比较""]","[""口径核验"", ""可复算性"", ""同比解释"", ""来源核验""]","[""可复算性""]","[""口径核验""]",True
S002,S002-Q063,候选二：当前轮信息优先 + 一句关系补充,结合上一轮的冲突，前面哪句话需要明确修订；如果前面的判断需要修订，请直接指出。,"用户要求将上一轮的计算（营业收入/期末总资产的近似周转检查）放回证据层级，判断其属于披露事实还是分析工具，并先说明能确认的事实，再说还不能确认的原因。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%，三年先升后降；归母净利润2023年747.34亿元、2024年",0.12903225806451613,S002-Q066,0.875,0.7459677419354839,True,"[""判断修订""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""来源核验"", ""盈利质量""]","[""原因解释"", ""口径核验"", ""来源核验""]",[],True
S002,S002-Q064,候选二：当前轮信息优先 + 一句关系补充,沿着上一轮的结论，修订后如果改用2024年作为基期，结论还会保持一致吗；请用完整财年数据回答，不加入季度信息。,"用户要求审查证据强度，删除超出公开信息边界的因果措辞，并从内控审计经理岗位最关心的证据开始回答。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比+15.38%、-4.53%，三年先升后降；营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+1",0.125,S002-Q067,0.5,0.375,True,"[""判断修订"", ""口径核验""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]","[""来源核验"", ""证据分级""]","[""口径核验""]",True
S002,S002-Q065,候选二：当前轮信息优先 + 一句关系补充,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标。,"用户要求用可复算比率检查基期判断，并强调不要把近似值当正式指标。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比+8.09%、+4.95%，三年连续上升；总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比+9.62%、+1.64%，三年",0.6333333333333333,S002-Q068,0.18604651162790697,-0.44728682170542633,False,"[""可复算性""]","[""口径核验"", ""可复算性"", ""同比解释"", ""来源核验""]","[""来源核验""]","[""可复算性""]",True
S002,S002-Q066,候选二：当前轮信息优先 + 一句关系补充,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；先说明能确认的事实，再说还不能确认的原因。,"用户要求将上一轮的计算（营业收入/期末总资产的近似周转检查）放回证据层级，判断其属于披露事实还是分析工具，并先说明能确认的事实，再说还不能确认的原因。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%，三年先升后降；归母净利润2023年747.34亿元、2024年",0.875,S002-Q068,0.16279069767441862,-0.7122093023255813,False,"[""原因解释"", ""来源核验""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""来源核验"", ""盈利质量""]",[],"[""原因解释"", ""来源核验""]",True
S002,S002-Q067,候选二：当前轮信息优先 + 一句关系补充,沿着刚才的证据强度审查，哪些因果措辞必须删掉；请从当前岗位最关心的证据开始回答。,"用户要求将本轮质疑、修订和未解决的矛盾汇总成一段可回到公开来源复算的正式结论。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%，三年先升后降；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比+15.38%、-4.",0.0,S002-Q070,0.6578947368421053,0.6578947368421053,True,"[""证据分级""]","[""判断修订"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""判断修订"", ""可复算性"", ""来源核验""]",[],True
S002,S002-Q068,候选二：当前轮信息优先 + 一句关系补充,如果管理层不同意前面的风险判断，最具体的追问应该是什么；不要只比较2023年和2025年两个端点。,"用户要求检查决策摘要中是否存在将相关性写成因果的问题，并明确区分年报原数与计算结果。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%，三年先升后降；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比+15.38%、",0.13953488372093023,S002-Q071,0.37777777777777777,0.23824289405684754,True,"[""同步比较"", ""管理层问询""]","[""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""可复算性"", ""来源核验""]",[],True
S002,S002-Q069,候选二：当前轮信息优先 + 一句关系补充,结合刚才可能得到的解释范围，风险排序应当怎样更新；如果指标方向不同，请保留这种冲突。,"用户要求更新风险排序，并保留指标方向不同的冲突。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比+9.62%、+1.64%，三年连续上升；归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比+8.09%、+4.95%，三年连续上升。结论为",0.2972972972972973,S002-Q072,0.05,-0.24729729729729732,False,"[""原因解释"", ""风险排序""]","[""口径核验"", ""同比解释"", ""来源核验"", ""风险排序""]","[""口径核验"", ""来源核验""]","[""风险排序""]",True
S002,S002-Q070,候选二：当前轮信息优先 + 一句关系补充,把这一轮质疑、修订和仍未解决的矛盾汇总成一段正式结论；把结论写得可以回到公开来源复算。,"用户要求将本轮质疑、修订和未解决的矛盾汇总成一段可回到公开来源复算的正式结论。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比+15.71%、-1.21%，三年先升后降；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比+15.38%、-4.",0.6578947368421053,S002-Q073,0.15384615384615385,-0.5040485829959515,False,"[""判断修订"", ""可复算性"", ""来源核验""]","[""判断修订"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""拐点定位""]","[""判断修订"", ""可复算性"", ""来源核验""]",True
S003,S003-Q001,候选二：当前轮信息优先 + 一句关系补充,先帮我梳理一下比亚迪2023—2025年的主要财务变化；先说明能确认的事实，再说还不能确认的原因。,"用户要求分析比亚迪2023—2025年收入规模与利润表现是否同步，并保留方向冲突。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），营业收入连续上升（2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元，同比+29.02%、+3.46%），归母净利润先升后降（2023年300.41亿元、2024年402.54亿元、2025年326.19亿元，同比+34.00%、-1",0.23076923076923078,S003-Q004,0.3076923076923077,0.07692307692307693,False,"[""原因解释""]","[""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""同步比较"", ""拐点定位"", ""来源核验""]",[],True
S003,S003-Q002,候选二：当前轮信息优先 + 一句关系补充,刚才先看了整体变化，接着确认一下年报来源、单位和三年比较口径是否一致；请从当前岗位最关心的证据开始回答。,"用户询问比亚迪2023-2025年收入规模与利润表现是否同步，并明确要求若方向不同则保留冲突。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），营业收入连续上升（2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元，同比+29.02%、+3.46%），归母净利润先升后降（2023年300.41亿元、2024年402.54亿元、2025年326.19亿元，同比+34.",0.02127659574468085,S003-Q004,0.358974358974359,0.33769776322967815,True,"[""口径核验"", ""同步比较"", ""来源核验""]","[""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""拐点定位""]","[""口径核验"", ""同步比较"", ""来源核验""]",True
S003,S003-Q003,候选二：当前轮信息优先 + 一句关系补充,口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显；不要只比较2023年和2025年两个端点。,"用户要求将扣非净利润纳入分析，并明确区分年报原数与计算结果。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元；扣非归母净利润2023年284.62亿元、2024年369.83亿元、2025年29",0.2,S003-Q006,0.28205128205128205,0.08205128205128204,False,"[""口径核验"", ""同步比较"", ""拐点定位""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]","[""可复算性"", ""来源核验"", ""盈利质量""]","[""口径核验""]",True
S003,S003-Q004,候选二：当前轮信息优先 + 一句关系补充,沿着上一轮的年度变化看，收入规模和利润表现是同步的吗；如果指标方向不同，请保留这种冲突。,"用户要求将扣非净利润纳入分析，并明确区分年报原数与计算结果。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元；扣非归母净利润2023年284.62亿元、2024年369.83亿元、2025年29",0.10256410256410256,S003-Q006,0.28205128205128205,0.1794871794871795,True,"[""同步比较""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",[],True
S003,S003-Q005,候选二：当前轮信息优先 + 一句关系补充,刚才如果识别出了拐点，它主要发生在2024年还是2025年；把结论写得可以回到公开来源复算。,"用户要求将现金和利润变化放入总资产路径中，判断资产扩张是否得到经营结果支撑，并保留2024年中间点。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元；扣非归母净利润2023年284.62亿元、2",0.15,S003-Q008,0.5625,0.4125,True,"[""可复算性"", ""拐点定位"", ""来源核验""]","[""口径核验"", ""可复算性"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""盈利质量""]","[""可复算性"", ""拐点定位"", ""来源核验""]",True
S003,S003-Q006,候选二：当前轮信息优先 + 一句关系补充,再把扣非净利润接进来，前面对盈利趋势的判断需要调整吗；请明确哪些是年报原数、哪些是计算结果。,"用户要求将扣非净利润纳入分析，并明确区分年报原数与计算结果。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元；扣非归母净利润2023年284.62亿元、2024年369.83亿元、2025年29",0.28205128205128205,S003-Q008,0.125,-0.15705128205128205,False,"[""判断修订"", ""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",[],"[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",True
S003,S003-Q007,候选二：当前轮信息优先 + 一句关系补充,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,"用户要求综合前几轮分析，为比亚迪2023-2025年财务表现撰写风险议题卡，并区分最新一年（2025年）的边际变化与完整三年路径。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元；扣非归母净利润",0.023809523809523808,S003-Q010,0.4375,0.41369047619047616,True,"[""口径核验"", ""现金质量"", ""盈利质量"", ""验证""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",[],"[""口径核验"", ""盈利质量""]",True
S003,S003-Q008,候选二：当前轮信息优先 + 一句关系补充,把前面的现金和利润变化放到总资产路径里看，资产扩张得到经营结果支撑了吗；把2024年这个中间点也保留下来。,"用户要求将现金和利润变化放入总资产路径中，判断资产扩张是否得到经营结果支撑，并保留2024年中间点。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元；扣非归母净利润2023年284.62亿元、2",0.5625,S003-Q011,0.175,-0.3875,False,"[""拐点定位""]","[""口径核验"", ""可复算性"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],"[""拐点定位""]",True
S003,S003-Q009,候选二：当前轮信息优先 + 一句关系补充,接着看股东权益，前面这些经营变化最终有没有转化为权益积累；结论要能直接接到下一轮继续追问。,"用户要求检查总资产与股东权益的扩张或收缩是否同步，并说明与上一问的关系。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：经营活动现金流净额2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比分别为-21.37%、-55.69%，呈连续下降；总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比分",0.1,S003-Q012,0.4418604651162791,0.3418604651162791,True,"[""一般分析判断""]","[""可复算性"", ""同步比较"", ""同比解释"", ""来源核验""]","[""同步比较""]",[],True
S003,S003-Q010,候选二：当前轮信息优先 + 一句关系补充,综合刚才几轮，如果现在写一段风险议题卡，最稳妥的阶段性结论是什么；请区分最新一年的边际变化和完整三年路径。,"用户要求基于上一轮资产和权益原数，分析近似杠杆变化能说明什么、不能说明什么，并先给结论再说明三年依据。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比分别为+15.28%、+12.81%，呈连续上升；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.1",0.08333333333333333,S003-Q013,0.8108108108108109,0.7274774774774775,True,"[""一般分析判断""]","[""口径核验"", ""可复算性"", ""同比解释"", ""杠杆分析"", ""来源核验"", ""盈利质量""]","[""可复算性"", ""杠杆分析""]",[],True
S003,S003-Q011,候选二：当前轮信息优先 + 一句关系补充,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,"用户要求将营业收入与总资产变化结合，判断资产扩张是否得到规模增长支撑，并明确要求将两段同比分开表述。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元，同比分别为+29.02%、+3.46%，呈连续上升；总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,8",0.1,S003-Q014,0.42857142857142855,0.3285714285714285,True,"[""反证检验""]","[""可复算性"", ""同比解释"", ""来源核验""]","[""可复算性"", ""同比解释""]",[],True
S003,S003-Q012,候选二：当前轮信息优先 + 一句关系补充,刚才看到资产变化后，再看股东权益，两者的扩张或收缩是否同步；别只复述数字，要说明它和上一问的关系。,"用户要求基于比亚迪2023-2025年年报数据，分析营业收入与归母净利润方向不一致时效率判断应如何表述，并明确证据不足时直接说明缺口。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元，同比分别为+29.02%、+3.46%，连续上升；归母净利润2023年300.41亿元、2024年402.54亿元、202",0.023255813953488372,S003-Q015,0.4186046511627907,0.39534883720930236,True,"[""同步比较""]","[""口径核验"", ""同比解释"", ""效率判断"", ""来源核验"", ""盈利质量""]","[""同比解释"", ""效率判断""]",[],True
S003,S003-Q013,候选二：当前轮信息优先 + 一句关系补充,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,"用户要求基于上一轮的资产和权益原数，分析近似杠杆变化能说明什么、不能说明什么，并先给结论再说明三年依据。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比分别为+15.28%、+12.81%，呈连续上升；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.",0.8648648648648649,S003-Q016,0.13953488372093023,-0.7253299811439347,False,"[""可复算性"", ""杠杆分析""]","[""口径核验"", ""可复算性"", ""同比解释"", ""杠杆分析"", ""来源核验"", ""盈利质量""]","[""同比解释""]","[""可复算性"", ""杠杆分析""]",True
S003,S003-Q014,候选二：当前轮信息优先 + 一句关系补充,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,用户要求用前面已出现的数字反向检查“资产扩张有效”这一说法是否站得住，并明确要求使用完整财年数据、不加入季度信息。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：扣非归母净利润2023年284.62亿元、2024年369.83亿元、2025年294.46亿元，同比分别为+29.94%、-20.38%，呈先升后降；归母净利润2023年300.41亿元、2024年402.54亿元、2025年,0.09523809523809523,S003-Q017,0.8444444444444444,0.7492063492063492,True,"[""同比解释""]","[""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""拐点定位""]","[""同比解释""]",True
S003,S003-Q015,候选二：当前轮信息优先 + 一句关系补充,如果收入、资产和权益方向不一致，刚才的效率判断应当怎样表述；如果证据不足，直接说明缺口，不要补估计值。,"用户要求基于比亚迪2023-2025年年报数据，结合前文反向检查，识别当前最值得关注的资产端风险。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），经营活动现金流净额2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比分别为-21.37%、-55.69%，连续下降；总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，",0.023255813953488372,S003-Q018,0.6666666666666666,0.6434108527131782,True,"[""效率判断"", ""杠杆分析""]","[""同比解释"", ""来源核验"", ""风险排序""]","[""风险排序""]",[],True
S003,S003-Q016,候选二：当前轮信息优先 + 一句关系补充,上一轮识别的矛盾主要发生在哪一年，2025年是延续还是反转；如果前面的判断需要修订，请直接指出。,"用户要求将比亚迪2023-2025年资产和权益变化转化为可向管理层核实的问题，并先说明可确认事实、再说明未确认原因。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比分别为+15.28%、+12.81%，连续上升；归母净利润2023年300.41亿元、2024年402.54亿元、2025",0.09302325581395349,S003-Q019,0.44680851063829785,0.35378525482434436,True,"[""判断修订"", ""拐点定位""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]","[""原因解释"", ""口径核验"", ""杠杆分析"", ""管理层问询""]",[],True
S003,S003-Q017,候选二：当前轮信息优先 + 一句关系补充,请用前面已经出现的数字反向检查，资产扩张有效这一说法是否站得住；请用完整财年数据回答，不加入季度信息。,"用户要求沿着上一轮结论，将资产、权益与经营结果接回利润和现金分析，给出综合判断，并从风险委员会委员最关心的证据开始回答。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：归母股东权益2023年1,388.1亿元、2024年1,852.51亿元、2025年2,462.75亿元，同比分别为+33.46%、+32.94%，连续上升；总资产2023年6,795.48亿元、2024年7,833.56",0.044444444444444446,S003-Q020,0.6730769230769231,0.6286324786324787,True,"[""口径核验""]","[""口径核验"", ""可复算性"", ""同比解释"", ""来源核验"", ""综合判断""]","[""综合判断""]","[""口径核验""]",True
S003,S003-Q018,候选二：当前轮信息优先 + 一句关系补充,结合刚才的反向检查，当前最值得关注的资产端风险是什么？,"用户要求沿上一轮盈利结论，重点检查经营现金流是否跟得上，并明确不要只比较2023年和2025年两个端点。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：营业收入2023年6,023.15亿元、2024年7,771.02亿元、2025年8,039.65亿元，同比分别为+29.02%、+3.46%，连续上升；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.",0.041666666666666664,S003-Q021,0.7441860465116279,0.7025193798449613,True,"[""风险排序""]","[""口径核验"", ""可复算性"", ""同步比较"", ""同比解释"", ""来源核验"", ""现金质量"", ""盈利质量""]","[""同步比较"", ""现金质量""]",[],True
S003,S003-Q019,候选二：当前轮信息优先 + 一句关系补充,如果要向管理层追问，前面的资产和权益变化应当转化成哪些可核实的问题；先说明能确认的事实，再说还不能确认的原因。,"用户要求将比亚迪2023-2025年资产和权益变化转化为可向管理层核实的问题，并先说明可确认事实、再说明未确认原因。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：总资产2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837.3亿元，同比分别为+15.28%、+12.81%，连续上升；归母净利润2023年300.41亿元、2024年402.54亿元、2025",0.44680851063829785,S003-Q021,0.13953488372093023,-0.3072736269173676,False,"[""原因解释"", ""杠杆分析"", ""管理层问询""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],"[""原因解释"", ""杠杆分析"", ""管理层问询""]",True
S003,S003-Q020,候选二：当前轮信息优先 + 一句关系补充,沿着上一轮的结论，把这一章接回利润和现金分析，给出资产、权益与经营结果的综合判断；请从当前岗位最关心的证据开始回答。,"用户要求将上一轮现金流与归母净利润逐年配对，找出错位最明显的年份，并确保结论可回到公开来源复算。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：经营活动现金流净额2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比分别为-21.37%、-55.69%，连续下降；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.",0.1346153846153846,S003-Q023,0.6428571428571429,0.5082417582417583,True,"[""综合判断""]","[""口径核验"", ""可复算性"", ""同比解释"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",[],True
S003,S003-Q021,候选二：当前轮信息优先 + 一句关系补充,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；不要只比较2023年和2025年两个端点。,"用户要求将比亚迪2023-2025年经营活动现金流净额与归母净利润逐年配对，找出错位最明显的年份，并确保结论可回到公开来源复算。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：经营活动现金流净额2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比分别为-21.37%、-55.69%，连续下降；归母净利润2023年300.41亿元、2024年40",0.23255813953488372,S003-Q023,0.5476190476190477,0.315060908084164,True,"[""同步比较"", ""现金质量""]","[""口径核验"", ""可复算性"", ""同比解释"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",[],True
S003,S003-Q022,候选二：当前轮信息优先 + 一句关系补充,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,"用户询问若只看2025年现金错位是否会夸大或掩盖三年趋势，并要求将口径限制放入结论。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），三年关键指标原数：经营活动现金流净额2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比分别为-21.37%、-55.69%，连续下降；归母净利润2023年300.41亿元、2024年402.54亿元、2025年326.19亿元，同",0.13513513513513514,S003-Q025,0.5348837209302325,0.39974858579509737,True,"[""拐点定位""]","[""口径核验"", ""可复算性"", ""同比解释"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""可复算性"", ""来源核验"", ""盈利质量""]",[],True
S003,S003-Q023,候选二：当前轮信息优先 + 一句关系补充,把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显；把结论写得可以回到公开来源复算。,"用户要求结合总资产变化判断比亚迪2023-2025年经营活动现金流净额连续下降（2023年1,697.25亿元、2024年1,334.54亿元、2025年591.36亿元，同比-21.37%、-55.69%）是效率问题还是仅能确认错位，并保留2024年中间点。基于《比亚迪2025年年度报告或年度报告摘要》（披露日期2026-03-28），总资产连续上升（2023年6,795.48亿元、2024年7,833.56亿元、2025年8,837",0.07142857142857142,S003-Q026,0.4782608695652174,0.406832298136646,True,"[""口径核验"", ""可复算性"", ""同步比较"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""同比解释"", ""拐点定位"", ""效率判断"", ""来源核验""]","[""效率判断""]","[""拐点定位"", ""来源核验""]",True
