requirement_id,session_id,query_id,turn_index,group_index,gold_members,is_or,shortterm_rank,shortterm_hit,midterm_ranking_available,midterm_rank,midterm_hit_at_5,longterm_rank,longterm_hit,final_hit
S008-Q016::G1,S008,S008-Q016,15,1,['S008-Q011'],False,,False,True,6,False,,False,False
S008-Q017::G1,S008,S008-Q017,16,1,['S008-Q016'],False,3,True,False,,False,,False,True
S008-Q018::G1,S008,S008-Q018,17,1,['S008-Q013'],False,,False,True,1,True,1,True,True
S008-Q019::G1,S008,S008-Q019,18,1,['S008-Q013'],False,,False,True,2,True,,False,True
S008-Q019::G2,S008,S008-Q019,18,2,['S008-Q018'],False,3,True,True,,False,,False,True
S008-Q020::G1,S008,S008-Q020,19,1,['S008-Q015'],False,,False,True,6,False,,False,False
S008-Q021::G1,S008,S008-Q021,20,1,['S008-Q020'],False,3,True,False,,False,,False,True
S008-Q022::G1,S008,S008-Q022,21,1,['S008-Q017'],False,,False,True,1,True,3,True,True
S008-Q023::G1,S008,S008-Q023,22,1,['S008-Q022'],False,3,True,False,,False,,False,True
S008-Q024::G1,S008,S008-Q024,23,1,['S008-Q019'],False,,False,True,11,False,,False,False
S008-Q025::G1,S008,S008-Q025,24,1,['S008-Q024'],False,3,True,False,,False,,False,True
S008-Q026::G1,S008,S008-Q026,25,1,['S008-Q021'],False,,False,True,5,True,2,True,True
S008-Q027::G1,S008,S008-Q027,26,1,['S008-Q026'],False,3,True,False,,False,,False,True
S008-Q028::G1,S008,S008-Q028,27,1,['S008-Q023'],False,,False,True,2,True,4,True,True
S008-Q029::G1,S008,S008-Q029,28,1,['S008-Q028'],False,3,True,False,,False,,False,True
S008-Q030::G1,S008,S008-Q030,29,1,['S008-Q025'],False,,False,True,13,False,5,True,True
S008-Q031::G1,S008,S008-Q031,30,1,['S008-Q020'],False,,False,True,15,False,,False,False
S008-Q031::G2,S008,S008-Q031,30,2,['S008-Q030'],False,3,True,True,,False,,False,True
S008-Q032::G1,S008,S008-Q032,31,1,['S008-Q027'],False,,False,True,6,False,,False,False
S008-Q033::G1,S008,S008-Q033,32,1,['S008-Q032'],False,3,True,False,,False,,False,True
S008-Q034::G1,S008,S008-Q034,33,1,['S008-Q029'],False,,False,True,17,False,,False,False
S008-Q035::G1,S008,S008-Q035,34,1,['S008-Q032'],False,1,True,False,,False,,False,True
S008-Q035::G2,S008,S008-Q035,34,2,['S008-Q034'],False,3,True,False,,False,,False,True
S008-Q036::G1,S008,S008-Q036,35,1,['S008-Q031'],False,,False,True,16,False,,False,False
S008-Q037::G1,S008,S008-Q037,36,1,['S008-Q036'],False,3,True,False,,False,,False,True
S008-Q038::G1,S008,S008-Q038,37,1,['S008-Q033'],False,,False,True,7,False,,False,False
S008-Q039::G1,S008,S008-Q039,38,1,['S008-Q038'],False,3,True,False,,False,,False,True
S008-Q040::G1,S008,S008-Q040,39,1,['S008-Q035'],False,,False,True,23,False,2,True,True
S008-Q041::G1,S008,S008-Q041,40,1,['S008-Q040'],False,3,True,False,,False,,False,True
S008-Q042::G1,S008,S008-Q042,41,1,['S008-Q037'],False,,False,True,2,True,,False,True
S008-Q043::G1,S008,S008-Q043,42,1,['S008-Q042'],False,3,True,False,,False,,False,True
S008-Q044::G1,S008,S008-Q044,43,1,['S008-Q039'],False,,False,True,19,False,,False,False
S008-Q045::G1,S008,S008-Q045,44,1,['S008-Q044'],False,3,True,False,,False,,False,True
S008-Q046::G1,S008,S008-Q046,45,1,['S008-Q041'],False,,False,True,34,False,,False,False
S008-Q047::G1,S008,S008-Q047,46,1,['S008-Q046'],False,3,True,False,,False,,False,True
S008-Q048::G1,S008,S008-Q048,47,1,['S008-Q043'],False,,False,True,5,True,,False,True
S008-Q049::G1,S008,S008-Q049,48,1,['S008-Q048'],False,3,True,False,,False,,False,True
S008-Q050::G1,S008,S008-Q050,49,1,['S008-Q045'],False,,False,True,20,False,,False,False
S008-Q051::G1,S008,S008-Q051,50,1,['S008-Q050'],False,3,True,False,,False,,False,True
S008-Q052::G1,S008,S008-Q052,51,1,['S008-Q047'],False,,False,True,21,False,,False,False
S008-Q053::G1,S008,S008-Q053,52,1,['S008-Q052'],False,3,True,False,,False,,False,True
S008-Q054::G1,S008,S008-Q054,53,1,['S008-Q049'],False,,False,True,9,False,,False,False
S008-Q055::G1,S008,S008-Q055,54,1,['S008-Q054'],False,3,True,False,,False,,False,True
S008-Q056::G1,S008,S008-Q056,55,1,['S008-Q051'],False,,False,True,25,False,,False,False
S008-Q057::G1,S008,S008-Q057,56,1,['S008-Q056'],False,3,True,False,,False,,False,True
S008-Q058::G1,S008,S008-Q058,57,1,['S008-Q053'],False,,False,True,22,False,,False,False
S008-Q059::G1,S008,S008-Q059,58,1,['S008-Q058'],False,3,True,False,,False,,False,True
S008-Q060::G1,S008,S008-Q060,59,1,['S008-Q055'],False,,False,True,1,True,,False,True
S008-Q061::G1,S008,S008-Q061,60,1,['S008-Q057'],False,,False,True,28,False,,False,False
S008-Q061::G2,S008,S008-Q061,60,2,['S008-Q060'],False,3,True,True,,False,,False,True
S009-Q002::G1,S009,S009-Q002,1,1,['S009-Q001'],False,1,True,False,,False,,False,True
S009-Q003::G1,S009,S009-Q003,2,1,['S009-Q002'],False,2,True,False,,False,,False,True
S009-Q004::G1,S009,S009-Q004,3,1,['S009-Q003'],False,3,True,False,,False,,False,True
S009-Q005::G1,S009,S009-Q005,4,1,['S009-Q004'],False,3,True,False,,False,,False,True
S009-Q006::G1,S009,S009-Q006,5,1,['S009-Q001'],False,,False,True,1,True,1,True,True
S009-Q007::G1,S009,S009-Q007,6,1,['S009-Q006'],False,3,True,False,,False,,False,True
S009-Q008::G1,S009,S009-Q008,7,1,['S009-Q003'],False,,False,True,4,True,1,True,True
S009-Q009::G1,S009,S009-Q009,8,1,['S009-Q008'],False,3,True,False,,False,,False,True
S009-Q010::G1,S009,S009-Q010,9,1,['S009-Q005'],False,,False,True,1,True,1,True,True
S009-Q011::G1,S009,S009-Q011,10,1,['S009-Q010'],False,3,True,False,,False,,False,True
S009-Q012::G1,S009,S009-Q012,11,1,['S009-Q007'],False,,False,True,2,True,1,True,True
S009-Q013::G1,S009,S009-Q013,12,1,['S009-Q012'],False,3,True,False,,False,,False,True
S009-Q014::G1,S009,S009-Q014,13,1,['S009-Q009'],False,,False,True,4,True,1,True,True
S009-Q015::G1,S009,S009-Q015,14,1,['S009-Q012'],False,1,True,False,,False,,False,True
S009-Q015::G2,S009,S009-Q015,14,2,['S009-Q014'],False,3,True,False,,False,,False,True
S009-Q016::G1,S009,S009-Q016,15,1,['S009-Q011'],False,,False,True,4,True,5,True,True
S009-Q017::G1,S009,S009-Q017,16,1,['S009-Q016'],False,3,True,False,,False,,False,True
S009-Q018::G1,S009,S009-Q018,17,1,['S009-Q013'],False,,False,True,7,False,,False,False
S009-Q019::G1,S009,S009-Q019,18,1,['S009-Q018'],False,3,True,False,,False,,False,True
S009-Q020::G1,S009,S009-Q020,19,1,['S009-Q015'],False,,False,True,6,False,1,True,True
S009-Q021::G1,S009,S009-Q021,20,1,['S009-Q020'],False,3,True,False,,False,,False,True
S009-Q022::G1,S009,S009-Q022,21,1,['S009-Q017'],False,,False,True,9,False,2,True,True
S009-Q023::G1,S009,S009-Q023,22,1,['S009-Q022'],False,3,True,False,,False,,False,True
S009-Q024::G1,S009,S009-Q024,23,1,['S009-Q019'],False,,False,True,9,False,1,True,True
S009-Q025::G1,S009,S009-Q025,24,1,['S009-Q024'],False,3,True,False,,False,,False,True
S009-Q026::G1,S009,S009-Q026,25,1,['S009-Q021'],False,,False,True,6,False,,False,False
S009-Q027::G1,S009,S009-Q027,26,1,['S009-Q026'],False,3,True,False,,False,,False,True
S009-Q028::G1,S009,S009-Q028,27,1,['S009-Q023'],False,,False,True,6,False,5,True,True
S009-Q029::G1,S009,S009-Q029,28,1,['S009-Q028'],False,3,True,False,,False,,False,True
S009-Q030::G1,S009,S009-Q030,29,1,['S009-Q025'],False,,False,True,3,True,2,True,True
S009-Q031::G1,S009,S009-Q031,30,1,['S009-Q030'],False,3,True,False,,False,,False,True
S009-Q032::G1,S009,S009-Q032,31,1,['S009-Q027'],False,,False,True,2,True,,False,True
S009-Q033::G1,S009,S009-Q033,32,1,['S009-Q032'],False,3,True,False,,False,,False,True
S009-Q034::G1,S009,S009-Q034,33,1,['S009-Q029'],False,,False,True,9,False,,False,False
S009-Q035::G1,S009,S009-Q035,34,1,['S009-Q034'],False,3,True,False,,False,,False,True
S009-Q036::G1,S009,S009-Q036,35,1,['S009-Q031'],False,,False,True,17,False,,False,False
S009-Q037::G1,S009,S009-Q037,36,1,['S009-Q036'],False,3,True,False,,False,,False,True
S009-Q038::G1,S009,S009-Q038,37,1,['S009-Q033'],False,,False,True,1,True,1,True,True
S009-Q039::G1,S009,S009-Q039,38,1,['S009-Q033'],False,,False,True,3,True,2,True,True
S009-Q039::G2,S009,S009-Q039,38,2,['S009-Q038'],False,3,True,True,,False,,False,True
S009-Q040::G1,S009,S009-Q040,39,1,['S009-Q035'],False,,False,True,16,False,,False,False
S009-Q041::G1,S009,S009-Q041,40,1,['S009-Q040'],False,3,True,False,,False,,False,True
S009-Q042::G1,S009,S009-Q042,41,1,['S009-Q037'],False,,False,True,1,True,1,True,True
S009-Q043::G1,S009,S009-Q043,42,1,['S009-Q042'],False,3,True,False,,False,,False,True
S009-Q044::G1,S009,S009-Q044,43,1,['S009-Q039'],False,,False,True,21,False,,False,False
S009-Q045::G1,S009,S009-Q045,44,1,['S009-Q044'],False,3,True,False,,False,,False,True
S009-Q046::G1,S009,S009-Q046,45,1,['S009-Q041'],False,,False,True,18,False,,False,False
S009-Q047::G1,S009,S009-Q047,46,1,['S009-Q046'],False,3,True,False,,False,,False,True
S009-Q048::G1,S009,S009-Q048,47,1,['S009-Q043'],False,,False,True,17,False,,False,False
S009-Q049::G1,S009,S009-Q049,48,1,['S009-Q048'],False,3,True,False,,False,,False,True
S009-Q050::G1,S009,S009-Q050,49,1,['S009-Q045'],False,,False,True,14,False,,False,False
S009-Q051::G1,S009,S009-Q051,50,1,['S009-Q046'],False,,False,True,17,False,,False,False
S009-Q051::G2,S009,S009-Q051,50,2,['S009-Q050'],False,3,True,True,,False,,False,True
S009-Q052::G1,S009,S009-Q052,51,1,['S009-Q047'],False,,False,True,8,False,,False,False
S009-Q053::G1,S009,S009-Q053,52,1,['S009-Q052'],False,3,True,False,,False,,False,True
S009-Q054::G1,S009,S009-Q054,53,1,['S009-Q049'],False,,False,True,31,False,,False,False
S009-Q055::G1,S009,S009-Q055,54,1,['S009-Q054'],False,3,True,False,,False,,False,True
S009-Q056::G1,S009,S009-Q056,55,1,['S009-Q051'],False,,False,True,8,False,,False,False
S009-Q057::G1,S009,S009-Q057,56,1,['S009-Q050'],False,,False,True,5,True,4,True,True
S009-Q057::G2,S009,S009-Q057,56,2,['S009-Q056'],False,3,True,True,,False,,False,True
S009-Q058::G1,S009,S009-Q058,57,1,['S009-Q053'],False,,False,True,14,False,,False,False
S009-Q059::G1,S009,S009-Q059,58,1,['S009-Q058'],False,3,True,False,,False,,False,True
S009-Q060::G1,S009,S009-Q060,59,1,['S009-Q055'],False,,False,True,15,False,4,True,True
S009-Q061::G1,S009,S009-Q061,60,1,['S009-Q060'],False,3,True,False,,False,,False,True
S009-Q062::G1,S009,S009-Q062,61,1,['S009-Q057'],False,,False,True,6,False,5,True,True
S009-Q063::G1,S009,S009-Q063,62,1,['S009-Q062'],False,3,True,False,,False,,False,True
S009-Q064::G1,S009,S009-Q064,63,1,['S009-Q059'],False,,False,True,2,True,,False,True
S009-Q065::G1,S009,S009-Q065,64,1,['S009-Q064'],False,3,True,False,,False,,False,True
S009-Q066::G1,S009,S009-Q066,65,1,['S009-Q061'],False,,False,True,24,False,,False,False
S009-Q067::G1,S009,S009-Q067,66,1,['S009-Q066'],False,3,True,False,,False,,False,True
S009-Q068::G1,S009,S009-Q068,67,1,['S009-Q063'],False,,False,True,31,False,,False,False
S009-Q069::G1,S009,S009-Q069,68,1,['S009-Q068'],False,3,True,False,,False,,False,True
S009-Q070::G1,S009,S009-Q070,69,1,['S009-Q065'],False,,False,True,15,False,,False,False
S009-Q071::G1,S009,S009-Q071,70,1,['S009-Q070'],False,3,True,False,,False,,False,True
S009-Q072::G1,S009,S009-Q072,71,1,['S009-Q067'],False,,False,True,18,False,,False,False
S010-Q002::G1,S010,S010-Q002,1,1,['S010-Q001'],False,1,True,False,,False,,False,True
S010-Q003::G1,S010,S010-Q003,2,1,['S010-Q002'],False,2,True,False,,False,,False,True
S010-Q004::G1,S010,S010-Q004,3,1,['S010-Q003'],False,3,True,False,,False,,False,True
S010-Q005::G1,S010,S010-Q005,4,1,['S010-Q004'],False,3,True,False,,False,,False,True
S010-Q006::G1,S010,S010-Q006,5,1,['S010-Q001'],False,,False,True,1,True,1,True,True
S010-Q007::G1,S010,S010-Q007,6,1,['S010-Q006'],False,3,True,False,,False,,False,True
S010-Q008::G1,S010,S010-Q008,7,1,['S010-Q003'],False,,False,True,2,True,1,True,True
S010-Q009::G1,S010,S010-Q009,8,1,['S010-Q008'],False,3,True,False,,False,,False,True
S010-Q010::G1,S010,S010-Q010,9,1,['S010-Q005'],False,,False,True,1,True,4,True,True
S010-Q011::G1,S010,S010-Q011,10,1,['S010-Q010'],False,3,True,False,,False,,False,True
S010-Q012::G1,S010,S010-Q012,11,1,['S010-Q007'],False,,False,True,1,True,1,True,True
S010-Q013::G1,S010,S010-Q013,12,1,['S010-Q012'],False,3,True,False,,False,,False,True
S010-Q014::G1,S010,S010-Q014,13,1,['S010-Q009'],False,,False,True,6,False,,False,False
S010-Q015::G1,S010,S010-Q015,14,1,['S010-Q014'],False,3,True,False,,False,,False,True
S010-Q016::G1,S010,S010-Q016,15,1,['S010-Q011'],False,,False,True,7,False,2,True,True
S010-Q017::G1,S010,S010-Q017,16,1,['S010-Q016'],False,3,True,False,,False,,False,True
S010-Q018::G1,S010,S010-Q018,17,1,['S010-Q013'],False,,False,True,5,True,3,True,True
S010-Q019::G1,S010,S010-Q019,18,1,['S010-Q018'],False,3,True,False,,False,,False,True
S010-Q020::G1,S010,S010-Q020,19,1,['S010-Q015'],False,,False,True,6,False,4,True,True
S010-Q021::G1,S010,S010-Q021,20,1,['S010-Q010'],False,,False,True,17,False,,False,False
S010-Q021::G2,S010,S010-Q021,20,2,['S010-Q020'],False,3,True,True,,False,,False,True
S010-Q022::G1,S010,S010-Q022,21,1,['S010-Q017'],False,,False,True,1,True,2,True,True
S010-Q023::G1,S010,S010-Q023,22,1,['S010-Q022'],False,3,True,False,,False,,False,True
S010-Q024::G1,S010,S010-Q024,23,1,['S010-Q019'],False,,False,True,6,False,,False,False
S010-Q025::G1,S010,S010-Q025,24,1,['S010-Q022'],False,1,True,False,,False,,False,True
S010-Q025::G2,S010,S010-Q025,24,2,['S010-Q024'],False,3,True,False,,False,,False,True
S010-Q026::G1,S010,S010-Q026,25,1,['S010-Q021'],False,,False,True,1,True,5,True,True
S010-Q027::G1,S010,S010-Q027,26,1,['S010-Q026'],False,3,True,False,,False,,False,True
S010-Q028::G1,S010,S010-Q028,27,1,['S010-Q023'],False,,False,True,1,True,,False,True
S010-Q029::G1,S010,S010-Q029,28,1,['S010-Q028'],False,3,True,False,,False,,False,True
S010-Q030::G1,S010,S010-Q030,29,1,['S010-Q025'],False,,False,True,22,False,1,True,True
S010-Q031::G1,S010,S010-Q031,30,1,['S010-Q030'],False,3,True,False,,False,,False,True
S010-Q032::G1,S010,S010-Q032,31,1,['S010-Q027'],False,,False,True,8,False,2,True,True
S010-Q033::G1,S010,S010-Q033,32,1,['S010-Q032'],False,3,True,False,,False,,False,True
S010-Q034::G1,S010,S010-Q034,33,1,['S010-Q029'],False,,False,True,4,True,1,True,True
S010-Q035::G1,S010,S010-Q035,34,1,['S010-Q034'],False,3,True,False,,False,,False,True
S010-Q036::G1,S010,S010-Q036,35,1,['S010-Q031'],False,,False,True,4,True,,False,True
S010-Q037::G1,S010,S010-Q037,36,1,['S010-Q036'],False,3,True,False,,False,,False,True
S010-Q038::G1,S010,S010-Q038,37,1,['S010-Q033'],False,,False,True,10,False,5,True,True
S010-Q039::G1,S010,S010-Q039,38,1,['S010-Q038'],False,3,True,False,,False,,False,True
S010-Q040::G1,S010,S010-Q040,39,1,['S010-Q035'],False,,False,True,14,False,3,True,True
S010-Q041::G1,S010,S010-Q041,40,1,['S010-Q040'],False,3,True,False,,False,,False,True
S010-Q042::G1,S010,S010-Q042,41,1,['S010-Q037'],False,,False,True,2,True,2,True,True
S010-Q043::G1,S010,S010-Q043,42,1,['S010-Q042'],False,3,True,False,,False,,False,True
S010-Q044::G1,S010,S010-Q044,43,1,['S010-Q039'],False,,False,True,12,False,4,True,True
S010-Q045::G1,S010,S010-Q045,44,1,['S010-Q044'],False,3,True,False,,False,,False,True
S010-Q046::G1,S010,S010-Q046,45,1,['S010-Q041'],False,,False,True,20,False,,False,False
S010-Q047::G1,S010,S010-Q047,46,1,['S010-Q046'],False,3,True,False,,False,,False,True
S010-Q048::G1,S010,S010-Q048,47,1,['S010-Q043'],False,,False,True,2,True,2,True,True
S010-Q049::G1,S010,S010-Q049,48,1,['S010-Q043'],False,,False,True,1,True,,False,True
S010-Q049::G2,S010,S010-Q049,48,2,['S010-Q048'],False,3,True,True,,False,,False,True
S010-Q050::G1,S010,S010-Q050,49,1,['S010-Q045'],False,,False,True,11,False,,False,False
S010-Q051::G1,S010,S010-Q051,50,1,['S010-Q038'],False,,False,True,17,False,,False,False
S010-Q051::G2,S010,S010-Q051,50,2,['S010-Q050'],False,3,True,True,,False,,False,True
S010-Q052::G1,S010,S010-Q052,51,1,['S010-Q047'],False,,False,True,1,True,1,True,True
S010-Q053::G1,S010,S010-Q053,52,1,['S010-Q052'],False,3,True,False,,False,,False,True
S010-Q054::G1,S010,S010-Q054,53,1,['S010-Q049'],False,,False,True,8,False,,False,False
S010-Q055::G1,S010,S010-Q055,54,1,['S010-Q054'],False,3,True,False,,False,,False,True
S010-Q056::G1,S010,S010-Q056,55,1,['S010-Q051'],False,,False,True,12,False,,False,False
S010-Q057::G1,S010,S010-Q057,56,1,['S010-Q048'],False,,False,True,13,False,,False,False
S010-Q057::G2,S010,S010-Q057,56,2,['S010-Q056'],False,3,True,True,,False,,False,True
S010-Q058::G1,S010,S010-Q058,57,1,['S010-Q053'],False,,False,True,4,True,,False,True
S010-Q059::G1,S010,S010-Q059,58,1,['S010-Q058'],False,3,True,False,,False,,False,True
S010-Q060::G1,S010,S010-Q060,59,1,['S010-Q055'],False,,False,True,18,False,,False,False
S010-Q061::G1,S010,S010-Q061,60,1,['S010-Q060'],False,3,True,False,,False,,False,True
S010-Q062::G1,S010,S010-Q062,61,1,['S010-Q057'],False,,False,True,27,False,,False,False
S010-Q063::G1,S010,S010-Q063,62,1,['S010-Q062'],False,3,True,False,,False,,False,True
S010-Q064::G1,S010,S010-Q064,63,1,['S010-Q059'],False,,False,True,10,False,,False,False
S010-Q065::G1,S010,S010-Q065,64,1,['S010-Q064'],False,3,True,False,,False,,False,True
S010-Q066::G1,S010,S010-Q066,65,1,['S010-Q061'],False,,False,True,25,False,,False,False
S010-Q067::G1,S010,S010-Q067,66,1,['S010-Q066'],False,3,True,False,,False,,False,True
S010-Q068::G1,S010,S010-Q068,67,1,['S010-Q063'],False,,False,True,26,False,,False,False
S010-Q069::G1,S010,S010-Q069,68,1,['S010-Q068'],False,3,True,False,,False,,False,True
S010-Q070::G1,S010,S010-Q070,69,1,['S010-Q065'],False,,False,True,12,False,,False,False
S010-Q071::G1,S010,S010-Q071,70,1,['S010-Q070'],False,3,True,False,,False,,False,True
S010-Q072::G1,S010,S010-Q072,71,1,['S010-Q067'],False,,False,True,3,True,3,True,True
S010-Q073::G1,S010,S010-Q073,72,1,['S010-Q072'],False,3,True,False,,False,,False,True
S010-Q074::G1,S010,S010-Q074,73,1,['S010-Q069'],False,,False,True,38,False,,False,False
S010-Q075::G1,S010,S010-Q075,74,1,['S010-Q074'],False,3,True,False,,False,,False,True
S010-Q076::G1,S010,S010-Q076,75,1,['S010-Q071'],False,,False,True,16,False,,False,False
S010-Q077::G1,S010,S010-Q077,76,1,['S010-Q076'],False,3,True,False,,False,,False,True
S010-Q078::G1,S010,S010-Q078,77,1,['S010-Q073'],False,,False,True,54,False,,False,False
S010-Q079::G1,S010,S010-Q079,78,1,['S010-Q078'],False,3,True,False,,False,,False,True
S010-Q080::G1,S010,S010-Q080,79,1,['S010-Q075'],False,,False,True,35,False,,False,False
S010-Q081::G1,S010,S010-Q081,80,1,['S010-Q080'],False,3,True,False,,False,,False,True
S010-Q082::G1,S010,S010-Q082,81,1,['S010-Q077'],False,,False,True,22,False,,False,False
S010-Q083::G1,S010,S010-Q083,82,1,['S010-Q082'],False,3,True,False,,False,,False,True
S010-Q084::G1,S010,S010-Q084,83,1,['S010-Q079'],False,,False,True,31,False,,False,False
S010-Q085::G1,S010,S010-Q085,84,1,['S010-Q084'],False,3,True,False,,False,,False,True
S010-Q086::G1,S010,S010-Q086,85,1,['S010-Q081'],False,,False,True,61,False,,False,False
S010-Q087::G1,S010,S010-Q087,86,1,['S010-Q086'],False,3,True,False,,False,,False,True
S010-Q088::G1,S010,S010-Q088,87,1,['S010-Q083'],False,,False,True,38,False,,False,False
S010-Q089::G1,S010,S010-Q089,88,1,['S010-Q088'],False,3,True,False,,False,,False,True
S010-Q090::G1,S010,S010-Q090,89,1,['S010-Q085'],False,,False,True,22,False,,False,False
S010-Q091::G1,S010,S010-Q091,90,1,['S010-Q090'],False,3,True,False,,False,,False,True
S010-Q092::G1,S010,S010-Q092,91,1,['S010-Q087'],False,,False,True,17,False,,False,False
S010-Q093::G1,S010,S010-Q093,92,1,['S010-Q092'],False,3,True,False,,False,,False,True
S010-Q094::G1,S010,S010-Q094,93,1,['S010-Q089'],False,,False,True,36,False,,False,False
S010-Q095::G1,S010,S010-Q095,94,1,['S010-Q094'],False,3,True,False,,False,,False,True
