session_id,source_turn_id,候选 Add Prompt,Production keywords,Candidate keywords,Added keywords,Lost keywords,Keyword Jaccard,Exact ordered match
S003,S003-Q044,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据强度"", ""措辞审查"", ""2024年中间点"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""证据强度审查"", ""归母股东权益"", ""总资产"", ""连续上升"", ""2024年中间点"", ""年度报告""]","[""证据强度审查"", ""连续上升""]","[""措辞审查"", ""证据强度""]",0.6,False
S003,S003-Q045,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""信息缺口"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""年度报告"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""信息缺口"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""年度报告摘要""]","[""同比"", ""年度报告摘要""]","[""年度报告"", ""风险议题卡""]",0.6,False
S003,S003-Q046,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""边际变化""]","[""边际变化""]","[""年度报告""]",0.7777777777777778,False
S003,S003-Q047,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""扣非归母净利润"", ""归母净利润"", ""营业收入"", ""先升后降"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流"", ""先升后降"", ""年报""]","[""年报"", ""经营活动现金流""]","[""年度报告"", ""营业收入""]",0.6,False
S003,S003-Q048,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""反证检验"", ""年报"", ""证据可靠性""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""经营活动现金流净额"", ""总资产"", ""证据可靠性"", ""反证检验"", ""年报数据""]","[""年报数据""]","[""年报""]",0.7777777777777778,False
S003,S003-Q049,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""风险问询"", ""总资产"", ""归母净利润"", ""同比"", ""年度报告"", ""证据分级""]","[""比亚迪"", ""2023-2025"", ""管理层问询"", ""总资产"", ""归母净利润"", ""同比"", ""风险点"", ""年度报告""]","[""管理层问询"", ""风险点""]","[""证据分级"", ""风险问询""]",0.6,False
S003,S003-Q050,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""同比"", ""年度报告"", ""风险委员会"", ""反证检验""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""同比"", ""连续上升"", ""风险委员会"", ""年度报告""]","[""连续上升""]","[""反证检验""]",0.7777777777777778,False
S003,S003-Q051,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反证分析"", ""营业收入"", ""归母净利润"", ""同比"", ""经营现金流"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""反证"", ""营业收入"", ""归母净利润"", ""先升后降"", ""同比"", ""风险议题卡""]","[""先升后降"", ""反证""]","[""反证分析"", ""经营现金流""]",0.6,False
S003,S003-Q052,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""冲突"", ""口径"", ""同比"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""指标不同步"", ""冲突调和"", ""风险议题卡"", ""年度报告""]","[""冲突调和"", ""年度报告"", ""指标不同步""]","[""冲突"", ""口径"", ""同比""]",0.45454545454545453,False
S003,S003-Q053,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""财务分析"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年报"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""完整财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""年度报告"", ""风险议题卡""]","[""2023-2025"", ""完整财年"", ""年度报告""]","[""2023-2025财年"", ""年报"", ""财务分析""]",0.45454545454545453,False
S003,S003-Q054,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""基期"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""基期选择"", ""同比"", ""连续下降"", ""连续上升""]","[""基期选择"", ""连续上升"", ""连续下降""]","[""基期"", ""年报""]",0.5,False
S003,S003-Q055,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""基期判断"", ""可复算比率"", ""归母净利润"", ""总资产"", ""同比"", ""近似比率""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""基期判断"", ""可复算比率"", ""近似比率""]",[],[],1.0,False
S003,S003-Q056,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据层级"", ""披露事实"", ""分析工具"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据层级"", ""风险委员会"", ""同比"", ""年度报告""]","[""同比"", ""年度报告""]","[""分析工具"", ""披露事实""]",0.6,False
S003,S003-Q057,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""因果措辞"", ""营业收入"", ""归母净利润"", ""证据强度"", ""年报数据"", ""风险审查""]","[""比亚迪"", ""2023-2025"", ""证据强度"", ""因果措辞"", ""营业收入"", ""归母净利润"", ""先升后降"", ""连续上升""]","[""先升后降"", ""连续上升""]","[""年报数据"", ""风险审查""]",0.6,False
S003,S003-Q058,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""风险判断"", ""归母净利润"", ""总资产"", ""同比"", ""管理层问询"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""风险判断"", ""管理层问询"", ""归母净利润"", ""总资产"", ""指标冲突"", ""同比""]","[""指标冲突""]","[""年度报告""]",0.7777777777777778,False
S003,S003-Q059,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""风险排序"", ""扣非归母净利润"", ""归母净利润"", ""同比"", ""先升后降"", ""年报""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""经营活动现金流"", ""同比""]","[""经营活动现金流""]","[""年报""]",0.7777777777777778,False
S003,S003-Q060,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""年报原数"", ""计算结果"", ""同比"", ""风险排序""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""投研摘要"", ""同比"", ""年报原数"", ""计算结果""]","[""投研摘要""]","[""风险排序""]",0.7777777777777778,False
S003,S003-Q061,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""证据分级"", ""口径限制"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""三年口径"", ""证据分级"", ""先升后降"", ""连续上升""]","[""三年口径"", ""先升后降"", ""连续上升""]","[""口径限制"", ""同比"", ""年度报告""]",0.45454545454545453,False
S003,S003-Q062,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""证据链"", ""归母股东权益"", ""总资产"", ""归母净利润"", ""经营活动现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""证据链"", ""归母股东权益"", ""总资产"", ""归母净利润"", ""经营活动现金流"", ""2024年中间点""]","[""2024年中间点""]","[""同比""]",0.7777777777777778,False
S003,S003-Q063,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""指标冲突"", ""同比"", ""风险委员会"", ""证据链""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""指标冲突"", ""同比"", ""风险委员会"", ""证据链""]",[],[],1.0,True
S003,S003-Q064,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""经营现金流"", ""同比"", ""先升后降"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""同比"", ""边际变化""]","[""边际变化""]","[""经营现金流""]",0.7777777777777778,False
S003,S003-Q065,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""反证"", ""证据分级"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""反证"", ""经营活动现金流"", ""证据分级""]","[""经营活动现金流""]","[""风险议题卡""]",0.7777777777777778,False
S003,S003-Q066,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""表述强度"", ""经营活动现金流净额"", ""总资产"", ""同比"", ""证据分级"", ""风险审查""]","[""比亚迪"", ""2023-2025"", ""表述强度"", ""经营活动现金流净额"", ""总资产"", ""连续下降"", ""连续上升"", ""证据层级""]","[""证据层级"", ""连续上升"", ""连续下降""]","[""同比"", ""证据分级"", ""风险审查""]",0.45454545454545453,False
S003,S003-Q067,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反向验证"", ""总资产"", ""归母净利润"", ""同比"", ""反证"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""反向验证"", ""总资产"", ""归母净利润"", ""先升后降"", ""连续上升"", ""反证""]","[""先升后降"", ""连续上升""]","[""同比"", ""年度报告""]",0.6,False
S003,S003-Q068,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""风险排序"", ""归母股东权益"", ""总资产"", ""经营现金流"", ""归母净利润"", ""同比""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""归母股东权益"", ""总资产"", ""经营现金流"", ""同比"", ""反证""]","[""反证""]","[""归母净利润""]",0.7777777777777778,False
S003,S003-Q069,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""营业收入"", ""归母净利润"", ""同比"", ""先升后降"", ""证据缺口""]","[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""营业收入"", ""归母净利润"", ""先升后降"", ""同比"", ""证据缺口""]",[],[],1.0,False
S003,S003-Q070,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母净利润"", ""总资产"", ""同比"", ""年报"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""年报来源"", ""风险议题卡""]","[""先升后降"", ""年报来源"", ""连续上升""]","[""同比"", ""年报"", ""财务分析""]",0.45454545454545453,False
S003,S003-Q071,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""财务分析"", ""风险排序"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流"", ""反证""]","[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流"", ""先升后降"", ""反证"", ""尾部风险""]","[""先升后降"", ""尾部风险""]","[""财务分析"", ""风险排序""]",0.6,False
S003,S003-Q072,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""风险委员会"", ""年度报告"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""风险委员会"", ""同比"", ""连续下降""]","[""同比"", ""连续下降""]","[""同比分析"", ""年度报告""]",0.6,False
S003,S003-Q073,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""先升后降"", ""连续上升"", ""年报"", ""管理层问题""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""先升后降"", ""连续上升"", ""年报"", ""管理层问询""]","[""管理层问询""]","[""管理层问题""]",0.7777777777777778,False
S003,S003-Q074,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""归母股东权益"", ""总资产"", ""同比"", ""风险委员会"", ""年报""]","[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""归母股东权益"", ""总资产"", ""归母净利润"", ""经营现金流"", ""同比""]","[""归母净利润"", ""经营现金流""]","[""年报"", ""风险委员会""]",0.6,False
S003,S003-Q075,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""反证"", ""经营现金流"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""反证"", ""风险议题卡"", ""年度报告""]","[""年度报告""]","[""经营现金流""]",0.7777777777777778,False
S003,S003-Q076,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""压力检验"", ""归母净利润"", ""总资产"", ""反证"", ""冲突"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""压力检验"", ""归母净利润"", ""总资产"", ""反证"", ""指标冲突"", ""年度报告""]","[""指标冲突""]","[""冲突""]",0.7777777777777778,False
S003,S003-Q077,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""冲突指标"", ""压力检验"", ""年报""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""冲突指标"", ""风险议题卡"", ""年报来源""]","[""年报来源"", ""风险议题卡""]","[""压力检验"", ""年报""]",0.6,False
S003,S003-Q078,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""年报原数"", ""计算结果"", ""经营活动现金流"", ""总资产"", ""来源可靠性"", ""证据分级""]","[""比亚迪"", ""2023-2025"", ""年报原数"", ""计算结果"", ""经营活动现金流净额"", ""总资产"", ""来源可靠性"", ""证据分级""]","[""经营活动现金流净额""]","[""经营活动现金流""]",0.7777777777777778,False
S003,S003-Q079,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""审慎表述"", ""口径限制"", ""总资产"", ""归母净利润"", ""同比""]","[""比亚迪"", ""2023-2025"", ""措辞审查"", ""总资产"", ""归母净利润"", ""同比"", ""口径限制"", ""年报数据""]","[""年报数据"", ""措辞审查""]","[""审慎表述"", ""财务分析""]",0.6,False
S003,S003-Q080,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""总资产"", ""同比"", ""决策摘要"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""决策摘要"", ""归母股东权益"", ""总资产"", ""连续上升"", ""2024年中间点"", ""风险委员会""]","[""2024年中间点"", ""连续上升"", ""风险委员会""]","[""同比"", ""财务分析"", ""风险议题卡""]",0.45454545454545453,False
S003,S003-Q081,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""相关性"", ""因果"", ""营业收入"", ""归母净利润"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""相关性vs因果"", ""营业收入"", ""归母净利润"", ""先升后降"", ""同比"", ""年报""]","[""先升后降"", ""年报"", ""相关性vs因果""]","[""因果"", ""年度报告"", ""相关性""]",0.45454545454545453,False
S003,S003-Q082,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""年报附注"", ""因果缺口"", ""归母净利润"", ""总资产"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""年报附注"", ""归母净利润"", ""经营活动现金流"", ""总资产"", ""边际变化"", ""三年路径""]","[""经营活动现金流""]","[""因果缺口""]",0.7777777777777778,False
S003,S003-Q083,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""先升后降"", ""反证""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""扣非归母净利润"", ""归母净利润"", ""营业收入"", ""经营活动现金流"", ""先升后降""]","[""营业收入""]","[""反证""]",0.7777777777777778,False
S003,S003-Q084,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""三年比较口径"", ""来源确认"", ""横向判断"", ""风险监控""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""口径一致性"", ""来源确认"", ""横向判断"", ""风险排序""]","[""口径一致性"", ""风险排序""]","[""三年比较口径"", ""风险监控""]",0.6,False
S003,S003-Q085,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升"", ""年报""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""同比"", ""先升后降"", ""连续上升"", ""冲突调和""]","[""冲突调和""]","[""年报""]",0.7777777777777778,False
S003,S003-Q086,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""归母股东权益"", ""总资产"", ""同比"", ""年度报告"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""同比"", ""反证"", ""风险委员会"", ""年度报告""]","[""反证""]","[""反证检验""]",0.7777777777777778,False
S003,S003-Q087,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""反证"", ""证据强度"", ""年报""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""趋势改写"", ""证据强度"", ""反证"", ""证据缺口""]","[""证据缺口"", ""趋势改写""]","[""同比"", ""年报""]",0.6,False
S003,S003-Q088,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""管理层问询""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""管理层问询""]",[],[],1.0,True
S003,S003-Q089,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""证据分层"", ""完整财年"", ""年度报告""]","[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""证据分级"", ""风险议题卡"", ""年度报告""]","[""证据分级"", ""风险议题卡""]","[""完整财年"", ""证据分层""]",0.6,False
S003,S003-Q090,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""连续下降"", ""连续上升"", ""年度报告"", ""事实结论""]","[""比亚迪"", ""2023-2025"", ""投研摘要"", ""经营活动现金流净额"", ""总资产"", ""连续下降"", ""连续上升"", ""同比""]","[""同比"", ""投研摘要""]","[""事实结论"", ""年度报告""]",0.6,False
S004,S004-Q001,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""拐点"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""财务变化"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入"", ""归母净利润"", ""经营现金流""]","[""归母净利润"", ""经营现金流"", ""营业收入"", ""财务变化""]","[""同比"", ""年度报告"", ""拐点"", ""财务分析""]",0.3333333333333333,False
S004,S004-Q002,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025年"", ""年报"", ""营业收入"", ""归母股东权益"", ""同比"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""年报来源"", ""三年比较口径"", ""营业收入"", ""归母股东权益"", ""边际变化"", ""同比""]","[""2023-2025"", ""三年比较口径"", ""年报来源""]","[""2023-2025年"", ""三年路径"", ""年报""]",0.45454545454545453,False
S004,S004-Q003,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""关键指标"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""同比"", ""拐点""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""先升后降"", ""拐点"", ""同比""]","[""先升后降""]","[""关键指标""]",0.7777777777777778,False
S004,S004-Q004,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""收入与利润同步性"", ""扣非归母净利润"", ""归母股东权益"", ""年度报告"", ""同比变化"", ""先升后降""]","[""比亚迪"", ""2023-2025"", ""收入规模"", ""利润表现"", ""同步性"", ""扣非归母净利润"", ""归母股东权益"", ""同比""]","[""利润表现"", ""同步性"", ""同比"", ""收入规模""]","[""先升后降"", ""同比变化"", ""年度报告"", ""收入与利润同步性""]",0.3333333333333333,False
S004,S004-Q005,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""拐点"", ""经营活动现金流"", ""扣非归母净利润"", ""年报"", ""同比""]","[""比亚迪"", ""2023-2025"", ""拐点"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年度同比"", ""年报来源"", ""投资者关系""]","[""年度同比"", ""年报来源"", ""投资者关系"", ""经营活动现金流净额""]","[""同比"", ""年报"", ""经营活动现金流""]",0.36363636363636365,False
S004,S004-Q006,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""同比"", ""总资产"", ""归母股东权益"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""盈利趋势"", ""扣非净利润"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]","[""归母净利润""]","[""经营现金流""]",0.7777777777777778,False
S004,S004-Q007,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""归母股东权益"", ""盈利质量"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""归母股东权益"", ""盈利质量"", ""现金流与利润错位"", ""年报来源""]","[""年报来源"", ""现金流与利润错位""]","[""同比"", ""年报""]",0.6,False
S004,S004-Q008,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""资产扩张"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""总资产"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""资产扩张"", ""经营现金流"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]","[""归母股东权益""]","[""同比分析""]",0.7777777777777778,False
S004,S004-Q009,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025财年"", ""股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""同比分析"", ""年度报告""]","[""比亚迪"", ""股东权益"", ""归母净利润"", ""扣非归母净利润"", ""2023-2025"", ""完整财年"", ""先升后降"", ""权益积累""]","[""2023-2025"", ""先升后降"", ""完整财年"", ""权益积累""]","[""2023-2025财年"", ""同比分析"", ""年度报告"", ""经营活动现金流""]",0.3333333333333333,False
S004,S004-Q010,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""投资者问答底稿"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""投资者问答底稿"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年度报告""]",[],[],1.0,True
S004,S004-Q011,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""盈利质量"", ""同比"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""扣非归母净利润"", ""现金流与利润错位"", ""年报"", ""投资者关系"", ""同比""]","[""现金流与利润错位""]","[""盈利质量""]",0.7777777777777778,False
S004,S004-Q012,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金流"", ""三年路径"", ""总资产"", ""归母股东权益"", ""经营活动现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""三年路径"", ""总资产"", ""归母股东权益"", ""连续上升"", ""经营现金流"", ""同比""]","[""经营现金流"", ""连续上升""]","[""现金流"", ""经营活动现金流""]",0.6,False
S004,S004-Q013,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金流"", ""归母净利润"", ""错位"", ""2025年"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""归母净利润"", ""错位"", ""2025年"", ""同比"", ""现金流利润比""]","[""同比"", ""现金流利润比"", ""经营活动现金流净额""]","[""年报"", ""投资者关系"", ""现金流""]",0.45454545454545453,False
S004,S004-Q014,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金流与净利润比率"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""冲突""]","[""比亚迪"", ""2023-2025"", ""现金流净利润比率"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""归母股东权益"", ""同比""]","[""归母股东权益"", ""现金流净利润比率""]","[""冲突"", ""现金流与净利润比率""]",0.6,False
S004,S004-Q015,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""同比"", ""年度拐点"", ""公开来源""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年度拐点"", ""同比"", ""经营活动现金流""]","[""经营活动现金流""]","[""公开来源""]",0.7777777777777778,False
S004,S004-Q016,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""计算结果"", ""同比"", ""错位""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""总资产"", ""经营现金流"", ""年报原数"", ""计算结果""]","[""总资产"", ""经营现金流""]","[""同比"", ""错位""]",0.6,False
S004,S004-Q017,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""投资者关系"", ""公开披露"", ""可解释性"", ""年报分析""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""偿债来源"", ""流动性"", ""年报数据"", ""同比变化""]","[""偿债来源"", ""同比变化"", ""年报数据"", ""流动性""]","[""公开披露"", ""可解释性"", ""年报分析"", ""投资者关系""]",0.3333333333333333,False
S004,S004-Q018,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金质量"", ""经营活动现金流"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""反证检验""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""总资产"", ""归母股东权益"", ""经营活动现金流"", ""现金质量"", ""2024年中间点""]","[""2024年中间点""]","[""归母净利润""]",0.7777777777777778,False
S004,S004-Q019,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比"", ""风险排序""]","[""风险排序""]","[""年报""]",0.7777777777777778,False
S004,S004-Q020,多检索入口保留 Add Prompt,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""阶段小结"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流"", ""同比""]","[""归母股东权益"", ""经营活动现金流"", ""阶段小结""]","[""三年路径"", ""经营现金流"", ""边际变化""]",0.45454545454545453,False
