session_id,source_turn_id,old_keywords,new_keywords,added_keywords,lost_keywords,preserved_keywords,keyword_jaccard,exact_ordered_match
S002,S002-Q070,"[""贵州茅台"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""同比"", ""年报"", ""内控审计""]","[""贵州茅台"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""同比"", ""年度报告"", ""内控审计""]","[""年度报告""]","[""年报""]","[""2023-2025"", ""先升后降"", ""内控审计"", ""同比"", ""归母净利润"", ""营业收入"", ""贵州茅台""]",0.7777777777777778,False
S003,S003-Q001,"[""比亚迪"", ""2023-2025"", ""财务变化"", ""总资产"", ""归母净利润"", ""营业收入"", ""经营现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""财务变化"", ""营业收入"", ""归母净利润"", ""总资产"", ""经营活动现金流"", ""同比""]","[""经营活动现金流""]","[""经营现金流""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""营业收入"", ""财务变化""]",0.7777777777777778,False
S003,S003-Q002,"[""比亚迪"", ""2023-2025"", ""年报"", ""归母股东权益"", ""总资产"", ""营业收入"", ""归母净利润"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""年报来源"", ""归母股东权益"", ""总资产"", ""营业收入"", ""归母净利润"", ""经营现金流""]","[""年报来源""]","[""年报""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""经营现金流"", ""营业收入""]",0.7777777777777778,False
S003,S003-Q003,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""拐点"", ""年度报告"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""拐点"", ""经营现金流"", ""总资产""]","[""总资产"", ""经营现金流""]","[""年度报告"", ""风险委员会""]","[""2023-2025"", ""同比"", ""归母净利润"", ""拐点"", ""比亚迪"", ""营业收入""]",0.6,False
S003,S003-Q004,"[""比亚迪"", ""2023-2025"", ""收入利润同步性"", ""归母净利润"", ""总资产"", ""同比"", ""年报"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""收入规模"", ""利润表现"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降""]","[""先升后降"", ""利润表现"", ""收入规模""]","[""年报"", ""收入利润同步性"", ""风险议题卡""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q005,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""拐点"", ""2025年"", ""年度报告"", ""风险分析""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母净利润"", ""拐点"", ""2024年"", ""先升后降"", ""年度报告""]","[""2024年"", ""先升后降""]","[""2025年"", ""风险分析""]","[""2023-2025"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""拐点"", ""比亚迪""]",0.6,False
S003,S003-Q006,"[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""经营活动现金流"", ""总资产"", ""同比"", ""年报原数""]","[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""盈利趋势"", ""经营活动现金流"", ""总资产"", ""年报原数"", ""计算结果""]","[""计算结果""]","[""同比""]","[""2023-2025"", ""年报原数"", ""总资产"", ""扣非净利润"", ""比亚迪"", ""盈利趋势"", ""经营活动现金流""]",0.7777777777777778,False
S003,S003-Q007,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""归母净利润"", ""盈利质量"", ""总资产"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营现金流"", ""归母净利润"", ""盈利质量"", ""总资产"", ""同比"", ""口径限制""]","[""口径限制""]","[""年报""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""盈利质量"", ""经营现金流""]",0.7777777777777778,False
S003,S003-Q008,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""资产扩张"", ""经营支撑"", ""同比"", ""2024年中间点""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""经营现金流"", ""归母净利润"", ""资产扩张"", ""经营结果支撑""]","[""归母净利润"", ""经营现金流"", ""经营结果支撑""]","[""2024年中间点"", ""同比"", ""经营支撑""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""资产扩张""]",0.45454545454545453,False
S003,S003-Q009,"[""比亚迪"", ""2023-2025"", ""股东权益"", ""归母净利润"", ""营业收入"", ""经营现金流"", ""同比分析"", ""风险议题卡""]","[""比亚迪"", ""股东权益"", ""归母净利润"", ""营业收入"", ""经营活动现金流"", ""2023-2025"", ""同比"", ""先升后降""]","[""先升后降"", ""同比"", ""经营活动现金流""]","[""同比分析"", ""经营现金流"", ""风险议题卡""]","[""2023-2025"", ""归母净利润"", ""比亚迪"", ""股东权益"", ""营业收入""]",0.45454545454545453,False
S003,S003-Q010,"[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""归母净利润"", ""总资产"", ""边际变化"", ""三年路径"", ""同比""]","[""比亚迪"", ""2023-2025"", ""风险议题卡"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""边际变化""]","[""先升后降"", ""连续上升""]","[""三年路径"", ""同比""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""比亚迪"", ""边际变化"", ""风险议题卡""]",0.6,False
S003,S003-Q011,"[""比亚迪"", ""2023-2025"", ""总资产"", ""三年变化"", ""反证"", ""归母净利润"", ""扣非归母净利润"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""三年变化"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""反证""]","[""经营活动现金流""]","[""经营现金流""]","[""2023-2025"", ""三年变化"", ""反证"", ""归母净利润"", ""总资产"", ""扣非归母净利润"", ""比亚迪""]",0.7777777777777778,False
S003,S003-Q012,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""股东权益"", ""同比"", ""风险分析"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""同步性"", ""同比"", ""风险委员会"", ""年报""]","[""同步性"", ""风险委员会""]","[""股东权益"", ""风险分析""]","[""2023-2025"", ""同比"", ""年报"", ""总资产"", ""比亚迪"", ""经营活动现金流净额""]",0.6,False
S003,S003-Q013,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""杠杆"", ""同比"", ""年度报告"", ""风险分析""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""近似杠杆"", ""同比"", ""先升后降"", ""连续上升""]","[""先升后降"", ""近似杠杆"", ""连续上升""]","[""年度报告"", ""杠杆"", ""风险分析""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q014,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""总资产"", ""归母股东权益"", ""同比"", ""年度报告"", ""规模增长""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""总资产"", ""归母股东权益"", ""同比"", ""资产扩张"", ""规模增长""]","[""资产扩张""]","[""年度报告""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""营业收入"", ""规模增长""]",0.7777777777777778,False
S003,S003-Q015,"[""比亚迪"", ""2023-2025"", ""效率判断"", ""营业收入"", ""归母净利润"", ""总资产"", ""股东权益"", ""同比""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""总资产"", ""股东权益"", ""同比分析""]","[""同比分析"", ""经营现金流""]","[""同比"", ""效率判断""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""比亚迪"", ""股东权益"", ""营业收入""]",0.6,False
S003,S003-Q016,"[""比亚迪"", ""2023-2025年"", ""归母净利润"", ""总资产"", ""同比"", ""拐点"", ""先升后降"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""拐点"", ""矛盾"", ""风险议题卡""]","[""2023-2025"", ""矛盾"", ""风险议题卡""]","[""2023-2025年"", ""先升后降"", ""连续上升""]","[""同比"", ""归母净利润"", ""总资产"", ""拐点"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q017,"[""比亚迪"", ""2023-2025"", ""资产扩张"", ""扣非归母净利润"", ""归母净利润"", ""反证"", ""完整财年""]","[""比亚迪"", ""2023-2025财年"", ""资产扩张"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流"", ""反证检验"", ""风险委员会""]","[""2023-2025财年"", ""反证检验"", ""经营活动现金流"", ""风险委员会""]","[""2023-2025"", ""反证"", ""完整财年""]","[""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""资产扩张""]",0.36363636363636365,False
S003,S003-Q018,"[""比亚迪"", ""2023-2025"", ""资产端风险"", ""经营活动现金流净额"", ""总资产"", ""反向检查"", ""风险排序"", ""年报""]","[""比亚迪"", ""2023-2025财年"", ""资产端风险"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""反向检查"", ""年报数据""]","[""2023-2025财年"", ""年报数据""]","[""2023-2025"", ""年报""]","[""反向检查"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""资产端风险"", ""风险排序""]",0.6,False
S003,S003-Q019,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""经营活动现金流"", ""同比"", ""年度报告"", ""管理问询""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""先升后降"", ""连续上升"", ""可核实问题"", ""管理层追问""]","[""先升后降"", ""可核实问题"", ""管理层追问"", ""连续上升""]","[""同比"", ""年度报告"", ""管理问询"", ""经营活动现金流""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.3333333333333333,False
S003,S003-Q020,"[""比亚迪"", ""2023-2025"", ""综合判断"", ""归母股东权益"", ""总资产"", ""利润"", ""现金流"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""利润"", ""现金流"", ""风险委员会"", ""年度报告""]","[""年度报告""]","[""综合判断""]","[""2023-2025"", ""利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""现金流"", ""风险委员会""]",0.7777777777777778,False
S003,S003-Q021,"[""比亚迪"", ""2023-2025"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""同比"", ""现金利润匹配"", ""风险委员会""]","[""比亚迪"", ""2023-2025年"", ""经营现金流"", ""归母净利润"", ""营业收入"", ""同比分析"", ""现金利润错位"", ""风险议题卡""]","[""2023-2025年"", ""同比分析"", ""现金利润错位"", ""风险议题卡""]","[""2023-2025"", ""同比"", ""现金利润匹配"", ""风险委员会""]","[""归母净利润"", ""比亚迪"", ""经营现金流"", ""营业收入""]",0.3333333333333333,False
S003,S003-Q022,"[""比亚迪"", ""2023-2025"", ""现金流路径"", ""归母净利润"", ""总资产"", ""同比"", ""年报"", ""风险分析""]","[""比亚迪"", ""2023-2025"", ""三年路径"", ""归母净利润"", ""总资产"", ""经营活动现金流"", ""同比"", ""先升后降""]","[""三年路径"", ""先升后降"", ""经营活动现金流""]","[""年报"", ""现金流路径"", ""风险分析""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q023,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""经营现金流"", ""错位"", ""2025年"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""经营活动现金流净额"", ""错位"", ""同比"", ""年报"", ""2026-03-28""]","[""2026-03-28"", ""经营活动现金流净额""]","[""2025年"", ""经营现金流""]","[""2023-2025"", ""同比"", ""年报"", ""归母净利润"", ""比亚迪"", ""错位""]",0.6,False
S003,S003-Q024,"[""比亚迪"", ""2023-2025"", ""现金流与净利润比率"", ""经营活动现金流净额"", ""总资产"", ""年报原数"", ""计算结果"", ""同比""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""归母净利润"", ""近似比率"", ""年报原数"", ""计算结果"", ""连续下降""]","[""归母净利润"", ""近似比率"", ""连续下降""]","[""同比"", ""总资产"", ""现金流与净利润比率""]","[""2023-2025"", ""年报原数"", ""比亚迪"", ""经营活动现金流净额"", ""计算结果""]",0.45454545454545453,False
S003,S003-Q025,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母净利润"", ""年度拐点"", ""同比"", ""年报"", ""风险监控""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母净利润"", ""同比"", ""拐点"", ""风险委员会""]","[""年度报告"", ""拐点"", ""风险委员会""]","[""年度拐点"", ""年报"", ""风险监控""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q026,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""经营现金流"", ""现金错位"", ""效率"", ""同比""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流"", ""总资产"", ""归母股东权益"", ""现金错位"", ""效率问题"", ""同比分析""]","[""同比分析"", ""效率问题"", ""经营活动现金流""]","[""同比"", ""效率"", ""经营现金流""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""现金错位""]",0.45454545454545453,False
S003,S003-Q027,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营活动现金流"", ""反证"", ""尾部风险"", ""监控触发项""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""反证"", ""尾部风险"", ""监控触发项""]","[""经营现金流""]","[""经营活动现金流""]","[""2023-2025"", ""反证"", ""尾部风险"", ""归母净利润"", ""比亚迪"", ""监控触发项"", ""营业收入""]",0.7777777777777778,False
S003,S003-Q028,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""经营现金流"", ""反证"", ""边际变化"", ""三年路径""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""现金质量"", ""归母净利润"", ""经营活动现金流"", ""总资产"", ""同比变化""]","[""反证检验"", ""同比变化"", ""现金质量"", ""经营活动现金流""]","[""三年路径"", ""反证"", ""经营现金流"", ""边际变化""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.3333333333333333,False
S003,S003-Q029,"[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流净额"", ""反证"", ""风险排序""]","[""比亚迪"", ""2023-2025"", ""现金风险排序"", ""扣非归母净利润"", ""归母净利润"", ""经营活动现金流净额"", ""反证"", ""风险议题卡""]","[""风险议题卡""]","[""风险排序""]","[""2023-2025"", ""反证"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""现金风险排序"", ""经营活动现金流净额""]",0.7777777777777778,False
S003,S003-Q030,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""阶段小结"", ""风险排序"", ""投研摘要"", ""年报""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""阶段小结"", ""反证"", ""尾部风险"", ""监控触发项""]","[""反证"", ""尾部风险"", ""监控触发项""]","[""年报"", ""投研摘要"", ""风险排序""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""阶段小结""]",0.45454545454545453,False
S003,S003-Q031,"[""比亚迪"", ""2023-2025"", ""盈利路径"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比"", ""盈利路径"", ""年度报告""]",[],[],"[""2023-2025"", ""同比"", ""年度报告"", ""归母净利润"", ""总资产"", ""比亚迪"", ""盈利路径"", ""营业收入""]",1.0,False
S003,S003-Q032,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""营业收入"", ""同比"", ""增减匹配"", ""年度报告"", ""风险委员会""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""营业收入"", ""同比"", ""先升后降"", ""连续上升"", ""年度报告""]","[""先升后降"", ""连续上升""]","[""增减匹配"", ""风险委员会""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母净利润"", ""比亚迪"", ""营业收入""]",0.6,False
S003,S003-Q033,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""年度差异"", ""年报"", ""风险分析""]","[""比亚迪"", ""2023-2025年"", ""营业收入"", ""归母净利润"", ""同比分析"", ""年度拐点"", ""经营活动现金流"", ""证据缺口""]","[""2023-2025年"", ""同比分析"", ""年度拐点"", ""经营活动现金流"", ""证据缺口""]","[""2023-2025"", ""同比"", ""年度差异"", ""年报"", ""风险分析""]","[""归母净利润"", ""比亚迪"", ""营业收入""]",0.23076923076923078,False
S003,S003-Q034,"[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""持续经营""]","[""比亚迪"", ""2023-2025"", ""扣非净利润"", ""归母净利润"", ""经营现金流"", ""总资产"", ""同比分析"", ""非经常性损益""]","[""同比分析"", ""经营现金流"", ""非经常性损益""]","[""先升后降"", ""同比"", ""持续经营""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""扣非净利润"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q035,"[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""同比变化"", ""年度报告"", ""风险分析""]","[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""同比变化"", ""年度报告"", ""风险分析""]",[],[],"[""2023-2025财年"", ""先升后降"", ""同比变化"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""风险分析""]",1.0,True
S003,S003-Q036,"[""比亚迪"", ""2023-2025"", ""盈利指标"", ""经营活动现金流净额"", ""总资产"", ""冲突调和"", ""年报"", ""风险分析""]","[""比亚迪"", ""2023-2025"", ""盈利指标"", ""信号调和"", ""经营活动现金流净额"", ""总资产"", ""同比"", ""年报""]","[""信号调和"", ""同比""]","[""冲突调和"", ""风险分析""]","[""2023-2025"", ""年报"", ""总资产"", ""比亚迪"", ""盈利指标"", ""经营活动现金流净额""]",0.6,False
S003,S003-Q037,"[""比亚迪"", ""2023-2025"", ""基期选择"", ""总资产"", ""归母净利润"", ""同比"", ""年报"", ""盈利叙事""]","[""比亚迪"", ""2023-2025"", ""基期选择"", ""盈利叙事"", ""归母净利润"", ""总资产"", ""同比"", ""年度报告""]","[""年度报告""]","[""年报""]","[""2023-2025"", ""同比"", ""基期选择"", ""归母净利润"", ""总资产"", ""比亚迪"", ""盈利叙事""]",0.7777777777777778,False
S003,S003-Q038,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""反证检验"", ""风险委员会"", ""经营现金流"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""风险委员会"", ""反向验证"", ""归母股东权益"", ""总资产"", ""经营现金流"", ""同比""]","[""反向验证"", ""同比""]","[""反证检验"", ""年度报告""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""经营现金流"", ""风险委员会""]",0.6,False
S003,S003-Q039,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""拐点"", ""反证"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""先升后降"", ""连续上升"", ""反证"", ""降级""]","[""先升后降"", ""连续上升"", ""降级""]","[""同比"", ""年度报告"", ""拐点""]","[""2023-2025"", ""反证"", ""归母净利润"", ""比亚迪"", ""营业收入""]",0.45454545454545453,False
S003,S003-Q040,"[""比亚迪"", ""2023-2025"", ""盈利分析"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""盈利分析"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升""]",[],[],"[""2023-2025"", ""先升后降"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪"", ""盈利分析"", ""连续上升""]",1.0,True
S003,S003-Q041,"[""比亚迪"", ""2023-2025"", ""盈利分析"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""来源追溯"", ""年报""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""来源追溯"", ""可复算""]","[""可复算"", ""年度报告""]","[""年报"", ""盈利分析""]","[""2023-2025"", ""先升后降"", ""归母净利润"", ""扣非归母净利润"", ""来源追溯"", ""比亚迪""]",0.6,False
S003,S003-Q042,"[""比亚迪"", ""2023-2025"", ""三年比较"", ""口径差异"", ""经营活动现金流净额"", ""总资产"", ""年报原数"", ""计算结果""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""年报原数"", ""计算结果"", ""口径差异"", ""单位核对""]","[""单位核对""]","[""三年比较""]","[""2023-2025"", ""口径差异"", ""年报原数"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""计算结果""]",0.7777777777777778,False
S003,S003-Q043,"[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母净利润"", ""同比"", ""原始披露"", ""派生计算""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母净利润"", ""同比"", ""证据分级"", ""口径限制""]","[""口径限制"", ""证据分级""]","[""原始披露"", ""派生计算""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.6,False
S003,S003-Q044,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""证据强度"", ""措辞审查"", ""2024年中间点"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""连续上升"", ""证据强度"", ""2024年中间点"", ""年度报告""]","[""连续上升""]","[""措辞审查""]","[""2023-2025"", ""2024年中间点"", ""年度报告"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""证据强度""]",0.7777777777777778,False
S003,S003-Q045,"[""比亚迪"", ""2023-2025"", ""信息缺口"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""年度报告"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""信息缺口"", ""营业收入"", ""归母净利润"", ""先升后降"", ""经营现金流""]","[""先升后降""]","[""风险议题卡""]","[""2023-2025"", ""信息缺口"", ""年度报告"", ""归母净利润"", ""比亚迪"", ""经营现金流"", ""营业收入""]",0.7777777777777778,False
S003,S003-Q046,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""同比"", ""先升后降"", ""连续上升"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""先升后降"", ""连续上升"", ""边际变化"", ""三年路径""]","[""三年路径"", ""边际变化""]","[""同比"", ""年度报告""]","[""2023-2025"", ""先升后降"", ""归母净利润"", ""总资产"", ""比亚迪"", ""连续上升""]",0.6,False
S003,S003-Q047,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""扣非归母净利润"", ""归母净利润"", ""营业收入"", ""先升后降"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""扣非归母净利润"", ""归母净利润"", ""营业收入"", ""经营活动现金流"", ""先升后降""]","[""经营活动现金流""]","[""年度报告""]","[""2023-2025"", ""先升后降"", ""反证检验"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""营业收入""]",0.7777777777777778,False
S003,S003-Q048,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""风险排序"", ""反证检验"", ""年报"", ""证据可靠性""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""经营活动现金流净额"", ""总资产"", ""归母净利润"", ""扣非归母净利润"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""营业收入""]","[""反证检验"", ""年报"", ""证据可靠性""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额"", ""风险排序""]",0.45454545454545453,False
S003,S003-Q049,"[""比亚迪"", ""2023-2025"", ""风险问询"", ""总资产"", ""归母净利润"", ""同比"", ""年度报告"", ""证据分级""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母净利润"", ""管理层问询"", ""同比"", ""风险点""]","[""管理层问询"", ""风险点""]","[""证据分级"", ""风险问询""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.6,False
S003,S003-Q050,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""同比"", ""年度报告"", ""风险委员会"", ""反证检验""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""总资产"", ""同比"", ""连续上升"", ""风险委员会"", ""年度报告""]","[""连续上升""]","[""反证检验""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""风险委员会""]",0.7777777777777778,False
S003,S003-Q051,"[""比亚迪"", ""2023-2025"", ""反证分析"", ""营业收入"", ""归母净利润"", ""同比"", ""经营现金流"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""反证"", ""营业收入"", ""归母净利润"", ""先升后降"", ""经营现金流"", ""风险议题卡""]","[""先升后降"", ""反证""]","[""反证分析"", ""同比""]","[""2023-2025"", ""归母净利润"", ""比亚迪"", ""经营现金流"", ""营业收入"", ""风险议题卡""]",0.6,False
S003,S003-Q052,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""冲突"", ""口径"", ""同比"", ""风险议题卡""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""总资产"", ""指标不同步"", ""口径问题"", ""反例"", ""判断修订""]","[""判断修订"", ""反例"", ""口径问题"", ""指标不同步""]","[""冲突"", ""口径"", ""同比"", ""风险议题卡""]","[""2023-2025"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.3333333333333333,False
S003,S003-Q053,"[""比亚迪"", ""2023-2025财年"", ""财务分析"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年报"", ""风险议题卡""]","[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母净利润"", ""先升后降"", ""同比"", ""年度报告"", ""风险委员会""]","[""同比"", ""年度报告"", ""风险委员会""]","[""年报"", ""财务分析"", ""风险议题卡""]","[""2023-2025财年"", ""先升后降"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S003,S003-Q054,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""总资产"", ""基期"", ""同比"", ""年报""]","[""比亚迪"", ""2023-2025财年"", ""经营活动现金流净额"", ""总资产"", ""基期选择"", ""同比分析"", ""年度报告"", ""风险委员会""]","[""2023-2025财年"", ""同比分析"", ""基期选择"", ""年度报告"", ""风险委员会""]","[""2023-2025"", ""同比"", ""基期"", ""年报""]","[""总资产"", ""比亚迪"", ""经营活动现金流净额""]",0.25,False
S003,S003-Q055,"[""比亚迪"", ""2023-2025"", ""基期判断"", ""可复算比率"", ""归母净利润"", ""总资产"", ""同比"", ""近似比率""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母净利润"", ""同比"", ""基期"", ""现金流""]","[""基期"", ""年度报告"", ""现金流""]","[""可复算比率"", ""基期判断"", ""近似比率""]","[""2023-2025"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
