session_id,source_turn_id,add_variant,user_task_labels,summary_task_labels,task_alignment,task_keyword_covered,audit_method
S003,S003-Q073,A2,"[""管理层问询"", ""原因解释""]","[""管理层问询"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q073,A3,"[""管理层问询"", ""原因解释""]","[""风险排序"", ""管理层问询"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q074,Old,[],"[""来源核验"", ""口径核验"", ""同比解释"", ""可复算性""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q074,A1,[],"[""来源核验"", ""口径核验"", ""同比解释"", ""可复算性"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q074,A2,[],"[""反证检验"", ""管理层问询"", ""口径核验"", ""同比解释"", ""可复算性"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q074,A3,[],"[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q075,Old,"[""反证检验"", ""同步比较""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q075,A1,"[""反证检验"", ""同步比较""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q075,A2,"[""反证检验"", ""同步比较""]","[""反证检验"", ""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q075,A3,"[""反证检验"", ""同步比较""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q076,Old,"[""反证检验"", ""验证""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q076,A1,"[""反证检验"", ""验证""]","[""反证检验"", ""验证"", ""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q076,A2,"[""反证检验"", ""验证""]","[""反证检验"", ""验证"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q076,A3,"[""反证检验"", ""验证""]","[""反证检验"", ""验证"", ""判断修订"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q077,Old,"[""验证"", ""来源核验"", ""可复算性""]","[""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q077,A1,"[""验证"", ""来源核验"", ""可复算性""]","[""验证"", ""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q077,A2,"[""验证"", ""来源核验"", ""可复算性""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q077,A3,"[""验证"", ""来源核验"", ""可复算性""]","[""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q078,Old,"[""来源核验"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q078,A1,"[""来源核验"", ""可复算性""]","[""来源核验"", ""同比解释"", ""可复算性""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q078,A2,"[""来源核验"", ""可复算性""]","[""来源核验"", ""同比解释"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q078,A3,"[""来源核验"", ""可复算性""]","[""来源核验"", ""口径核验"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q079,Old,"[""判断修订"", ""口径核验""]","[""判断修订"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q079,A1,"[""判断修订"", ""口径核验""]","[""判断修订"", ""阶段小结"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q079,A2,"[""判断修订"", ""口径核验""]","[""判断修订"", ""证据分级"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q079,A3,"[""判断修订"", ""口径核验""]","[""证据分级"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q080,Old,"[""来源核验"", ""拐点定位""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q080,A1,"[""来源核验"", ""拐点定位""]","[""阶段小结"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q080,A2,"[""来源核验"", ""拐点定位""]","[""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q080,A3,"[""来源核验"", ""拐点定位""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q081,Old,"[""一般分析判断""]","[""信息缺口"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q081,A1,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q081,A2,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q081,A3,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q082,Old,[],"[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q082,A1,[],"[""信息缺口"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q082,A2,[],"[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q082,A3,[],"[""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q083,Old,"[""反证检验"", ""来源核验""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q083,A1,"[""反证检验"", ""来源核验""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q083,A2,"[""反证检验"", ""来源核验""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q083,A3,"[""反证检验"", ""来源核验""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q084,Old,"[""来源核验"", ""口径核验"", ""同步比较""]","[""反证检验"", ""证据分级"", ""来源核验"", ""口径核验"", ""同比解释"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q084,A1,"[""来源核验"", ""口径核验"", ""同步比较""]","[""验证"", ""阶段小结"", ""来源核验"", ""口径核验"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q084,A2,"[""来源核验"", ""口径核验"", ""同步比较""]","[""验证"", ""判断修订"", ""来源核验"", ""口径核验"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q084,A3,"[""来源核验"", ""口径核验"", ""同步比较""]","[""反证检验"", ""口径核验"", ""同比解释"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q085,Old,"[""原因解释""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q085,A1,"[""原因解释""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q085,A2,"[""原因解释""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q085,A3,"[""原因解释""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q086,Old,"[""反证检验"", ""同比解释""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q086,A1,"[""反证检验"", ""同比解释""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q086,A2,"[""反证检验"", ""同比解释""]","[""反证检验"", ""验证"", ""判断修订"", ""口径核验"", ""同比解释"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q086,A3,"[""反证检验"", ""同比解释""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q087,Old,"[""反证检验"", ""证据分级"", ""来源核验"", ""原因解释""]","[""证据分级"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q087,A1,"[""反证检验"", ""证据分级"", ""来源核验"", ""原因解释""]","[""反证检验"", ""判断修订"", ""证据分级"", ""信息缺口"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q087,A2,"[""反证检验"", ""证据分级"", ""来源核验"", ""原因解释""]","[""反证检验"", ""判断修订"", ""证据分级"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q087,A3,"[""反证检验"", ""证据分级"", ""来源核验"", ""原因解释""]","[""反证检验"", ""证据分级"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q088,Old,"[""判断修订"", ""管理层问询"", ""原因解释""]","[""判断修订"", ""管理层问询"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q088,A1,"[""判断修订"", ""管理层问询"", ""原因解释""]","[""判断修订"", ""阶段小结"", ""管理层问询"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q088,A2,"[""判断修订"", ""管理层问询"", ""原因解释""]","[""判断修订"", ""证据分级"", ""阶段小结"", ""管理层问询"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q088,A3,"[""判断修订"", ""管理层问询"", ""原因解释""]","[""反证检验"", ""判断修订"", ""证据分级"", ""管理层问询"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q089,Old,"[""管理层问询"", ""口径核验""]","[""管理层问询"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q089,A1,"[""管理层问询"", ""口径核验""]","[""证据分级"", ""管理层问询"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q089,A2,"[""管理层问询"", ""口径核验""]","[""证据分级"", ""管理层问询"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q089,A3,"[""管理层问询"", ""口径核验""]","[""管理层问询"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q090,Old,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q090,A1,"[""一般分析判断""]","[""阶段小结"", ""同比解释"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q090,A2,"[""一般分析判断""]","[""阶段小结"", ""来源核验"", ""同比解释"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S003,S003-Q090,A3,"[""一般分析判断""]","[""证据分级"", ""口径核验"", ""同比解释"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q001,Old,"[""一般分析判断""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q001,A1,"[""一般分析判断""]","[""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q001,A2,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q001,A3,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q002,Old,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q002,A1,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q002,A2,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q002,A3,"[""来源核验"", ""口径核验"", ""同步比较""]","[""来源核验"", ""口径核验"", ""拐点定位"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q003,Old,"[""反证检验"", ""口径核验"", ""拐点定位""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q003,A1,"[""反证检验"", ""口径核验"", ""拐点定位""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q003,A2,"[""反证检验"", ""口径核验"", ""拐点定位""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q003,A3,"[""反证检验"", ""口径核验"", ""拐点定位""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q004,Old,"[""同步比较""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q004,A1,"[""同步比较""]","[""验证"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q004,A2,"[""同步比较""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q004,A3,"[""同步比较""]","[""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q005,Old,"[""拐点定位""]","[""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q005,A1,"[""拐点定位""]","[""口径核验"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q005,A2,"[""拐点定位""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q005,A3,"[""拐点定位""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q006,Old,"[""判断修订"", ""口径核验"", ""同比解释"", ""盈利质量""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q006,A1,"[""判断修订"", ""口径核验"", ""同比解释"", ""盈利质量""]","[""验证"", ""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q006,A2,"[""判断修订"", ""口径核验"", ""同比解释"", ""盈利质量""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q006,A3,"[""判断修订"", ""口径核验"", ""同比解释"", ""盈利质量""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q007,Old,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q007,A1,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""反证检验"", ""验证"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q007,A2,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""验证"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q007,A3,"[""验证"", ""口径核验"", ""现金质量"", ""盈利质量""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q008,Old,"[""判断修订""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""现金质量"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q008,A1,"[""判断修订""]","[""验证"", ""综合判断"", ""口径核验"", ""现金质量"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q008,A2,"[""判断修订""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""现金质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
