session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count,traceback
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q011,10,True,False,False,相邻承接,1,1,S006-Q010,S006-Q010提供当前问题所指向的前序结论或事实依据,,1280.914106988348,1280.1791069941828,,,0,0,S006-Q007|S006-Q008|S006-Q009|S006-Q010,S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006,S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003|S006-Q005,S006-Q006|S006-Q001|S006-Q003,S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003|S006-Q005,S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003|S006-Q005,97.67940100573469,ff8cf61e-0a21-4744-b276-69049ceb645d,,S006-Q008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q012,11,True,True,True,历史回溯,5,5,S006-Q007,S006-Q007提供五轮前关于【既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,563.5866030061152,562.8317030059407,,,0,0,S006-Q009|S006-Q010|S006-Q011,S006-Q007|S006-Q008|S006-Q006|S006-Q004|S006-Q002,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008,S006-Q007|S006-Q008|S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003|S006-Q005,S006-Q001|S006-Q007|S006-Q006|S006-Q008,S006-Q007|S006-Q008|S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003|S006-Q005,S006-Q009|S006-Q010|S006-Q011|S006-Q007|S006-Q008|S006-Q006|S006-Q004|S006-Q002|S006-Q001|S006-Q003|S006-Q005,15.667799991206266,58a2f2d1-1351-4ebb-9685-407f60accd45,,S006-Q009,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.125,1,1,0.14285714285714285,1,8,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.25,1,1,0.5,1,4,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.09090909090909091,1,1,0.25,1,11,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q013,12,True,False,False,相邻承接,1,1,S006-Q012,S006-Q012提供当前问题所指向的前序结论或事实依据,,822.2421050013509,821.4267050061608,,,0,0,S006-Q009|S006-Q010|S006-Q011|S006-Q012,S006-Q007|S006-Q004|S006-Q005|S006-Q002|S006-Q006,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008,S006-Q007|S006-Q004|S006-Q005|S006-Q002|S006-Q006|S006-Q001|S006-Q003|S006-Q008,S006-Q006|S006-Q004|S006-Q005|S006-Q008,S006-Q007|S006-Q004|S006-Q005|S006-Q002|S006-Q006|S006-Q001|S006-Q003|S006-Q008,S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q007|S006-Q004|S006-Q005|S006-Q002|S006-Q006|S006-Q001|S006-Q003|S006-Q008,46.977901001810096,148a451d-391c-4bb5-820c-f71b0b140823,,S006-Q010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q014,13,True,True,True,历史回溯,5,5,S006-Q009,S006-Q009提供五轮前关于【看股东权益，前面这些经营变化最终有没有转化为权益积累】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,4109.13972700655,4108.399926990387,,,0,0,S006-Q011|S006-Q012|S006-Q013,S006-Q009|S006-Q007|S006-Q006|S006-Q008|S006-Q004,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010,S006-Q009|S006-Q007|S006-Q006|S006-Q008|S006-Q004|S006-Q001|S006-Q002|S006-Q003|S006-Q005|S006-Q010,S006-Q009|S006-Q001|S006-Q006,S006-Q009|S006-Q007|S006-Q006|S006-Q008|S006-Q004|S006-Q001|S006-Q002|S006-Q003|S006-Q005|S006-Q010,S006-Q011|S006-Q012|S006-Q013|S006-Q009|S006-Q007|S006-Q006|S006-Q008|S006-Q004|S006-Q001|S006-Q002|S006-Q003|S006-Q005|S006-Q010,256.4608020038577,6fe97223-eb24-4b25-9442-7f5985e78a88,,S006-Q011,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.1,1,1,0.1111111111111111,1,10,1,1.0,0.1,1,1,1.0,1,10,1,1.0,0.3333333333333333,1,1,1.0,1,3,1,1.0,0.1,1,1,1.0,1,10,1,1.0,0.07692307692307693,1,1,0.25,1,13,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q015,14,True,False,False,相邻承接＋多跳综合,3,3|1,S006-Q012|S006-Q014,S006-Q012提供当前问题所指向的前序结论或事实依据；S006-Q014提供当前问题所指向的前序结论或事实依据,,2821.6815179912373,2821.0888180037728,,,0,0,S006-Q011|S006-Q012|S006-Q013|S006-Q014,S006-Q007|S006-Q004|S006-Q006|S006-Q008|S006-Q009,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010,S006-Q007|S006-Q004|S006-Q006|S006-Q008|S006-Q009|S006-Q001|S006-Q002|S006-Q003|S006-Q005|S006-Q010,S006-Q008|S006-Q005|S006-Q009|S006-Q004|S006-Q006,S006-Q007|S006-Q004|S006-Q006|S006-Q008|S006-Q009|S006-Q001|S006-Q002|S006-Q003|S006-Q005|S006-Q010,S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q007|S006-Q004|S006-Q006|S006-Q008|S006-Q009|S006-Q001|S006-Q002|S006-Q003|S006-Q005|S006-Q010,369.58570301067084,f5b383ca-a476-4dce-b97b-a14621eb91da,,S006-Q012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q016,15,True,True,True,历史回溯,5,5,S006-Q011,S006-Q011提供五轮前关于【整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,823.386099000345,822.7112989989109,,,0,0,S006-Q013|S006-Q014|S006-Q015,S006-Q012|S006-Q007|S006-Q006|S006-Q008|S006-Q010,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012,S006-Q012|S006-Q007|S006-Q006|S006-Q008|S006-Q010|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q009|S006-Q011,S006-Q006|S006-Q007|S006-Q011|S006-Q010,S006-Q012|S006-Q007|S006-Q006|S006-Q008|S006-Q010|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q009|S006-Q011,S006-Q013|S006-Q014|S006-Q015|S006-Q012|S006-Q007|S006-Q006|S006-Q008|S006-Q010|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q009|S006-Q011,24.764699992374517,78e89794-3d4c-4071-b184-ed16b1dde58c,,S006-Q013,0.0,0.0,0,0,0.0,1,3,0,0.0,0.0,0,0,0.0,1,5,0,1.0,0.08333333333333333,1,1,0.09090909090909091,1,12,1,1.0,0.08333333333333333,1,1,0.08333333333333333,1,12,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.08333333333333333,1,1,0.08333333333333333,1,12,1,1.0,0.06666666666666667,1,1,0.06666666666666667,1,15,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q017,16,True,False,False,相邻承接,1,1,S006-Q016,S006-Q016提供当前问题所指向的前序结论或事实依据,,434.29410000680946,425.4967999877408,,,0,0,S006-Q013|S006-Q014|S006-Q015|S006-Q016,S006-Q010|S006-Q006|S006-Q001|S006-Q005|S006-Q007,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012,S006-Q010|S006-Q006|S006-Q001|S006-Q005|S006-Q007|S006-Q002|S006-Q003|S006-Q004|S006-Q008|S006-Q009|S006-Q011|S006-Q012,S006-Q006|S006-Q010|S006-Q007|S006-Q009,S006-Q010|S006-Q006|S006-Q001|S006-Q005|S006-Q007|S006-Q002|S006-Q003|S006-Q004|S006-Q008|S006-Q009|S006-Q011|S006-Q012,S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q010|S006-Q006|S006-Q001|S006-Q005|S006-Q007|S006-Q002|S006-Q003|S006-Q004|S006-Q008|S006-Q009|S006-Q011|S006-Q012,22.705499999574386,39eb5aac-97d6-4263-ab6c-d110fcdc2452,,S006-Q014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q018,17,True,True,True,历史回溯,5,5,S006-Q013,S006-Q013提供五轮前关于【的差异具体集中在哪个年度，能否把两段同比分别解释清楚】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,229.98510100296699,229.2602009983966,,,0,0,S006-Q015|S006-Q016|S006-Q017,S006-Q013|S006-Q010|S006-Q005|S006-Q006|S006-Q004,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014,S006-Q013|S006-Q010|S006-Q005|S006-Q006|S006-Q004|S006-Q001|S006-Q002|S006-Q003|S006-Q007|S006-Q008|S006-Q009|S006-Q011|S006-Q012|S006-Q014,S006-Q013|S006-Q010|S006-Q006|S006-Q014,S006-Q013|S006-Q010|S006-Q005|S006-Q006|S006-Q004|S006-Q001|S006-Q002|S006-Q003|S006-Q007|S006-Q008|S006-Q009|S006-Q011|S006-Q012|S006-Q014,S006-Q015|S006-Q016|S006-Q017|S006-Q013|S006-Q010|S006-Q005|S006-Q006|S006-Q004|S006-Q001|S006-Q002|S006-Q003|S006-Q007|S006-Q008|S006-Q009|S006-Q011|S006-Q012|S006-Q014,9.515300000202842,ef4aa6c5-2fa6-4183-885e-75bc471e6793,,S006-Q015,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.07142857142857142,1,1,0.07692307692307693,1,14,1,1.0,0.07142857142857142,1,1,1.0,1,14,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.07142857142857142,1,1,1.0,1,14,1,1.0,0.058823529411764705,1,1,0.25,1,17,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q019,18,True,False,False,相邻承接,1,1,S006-Q018,S006-Q018提供当前问题所指向的前序结论或事实依据,,415.208602003986,414.1653020051308,,,0,0,S006-Q015|S006-Q016|S006-Q017|S006-Q018,S006-Q008|S006-Q010|S006-Q013|S006-Q006|S006-Q012,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014,S006-Q008|S006-Q010|S006-Q013|S006-Q006|S006-Q012|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q007|S006-Q009|S006-Q011|S006-Q014,S006-Q001|S006-Q014|S006-Q006|S006-Q003,S006-Q008|S006-Q010|S006-Q013|S006-Q006|S006-Q012|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q007|S006-Q009|S006-Q011|S006-Q014,S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q008|S006-Q010|S006-Q013|S006-Q006|S006-Q012|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q007|S006-Q009|S006-Q011|S006-Q014,21.443699995870702,59cab19b-0b9f-4fa0-82e9-e15572995e00,,S006-Q016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q020,19,True,True,True,历史回溯,5,5,S006-Q015,S006-Q015提供五轮前关于【基于前面的收入和利润原数，近似利润率发生了什么变化？】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1606.7877949972171,1606.2708949903026,,,0,0,S006-Q017|S006-Q018|S006-Q019,S006-Q014|S006-Q012|S006-Q016|S006-Q015|S006-Q007,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016,S006-Q014|S006-Q012|S006-Q016|S006-Q015|S006-Q007|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013,S006-Q016|S006-Q012|S006-Q015|S006-Q014,S006-Q014|S006-Q012|S006-Q016|S006-Q015|S006-Q007|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013,S006-Q017|S006-Q018|S006-Q019|S006-Q014|S006-Q012|S006-Q016|S006-Q015|S006-Q007|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013,111.56220000702888,aa40238e-4d1e-475b-a595-c54bfcf40fd4,,S006-Q017,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.25,1,5,1,1.0,0.0625,1,1,0.06666666666666667,1,16,1,1.0,0.0625,1,1,0.25,1,16,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.0625,1,1,0.25,1,16,1,1.0,0.05263157894736842,1,1,0.14285714285714285,1,19,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q021,20,True,False,False,相邻承接,1,1,S006-Q020,S006-Q020提供当前问题所指向的前序结论或事实依据,,448.2757999940077,447.52149999840185,,,0,0,S006-Q017|S006-Q018|S006-Q019|S006-Q020,S006-Q007|S006-Q012|S006-Q014|S006-Q016|S006-Q006,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016,S006-Q007|S006-Q012|S006-Q014|S006-Q016|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015,S006-Q016|S006-Q003|S006-Q004|S006-Q011,S006-Q007|S006-Q012|S006-Q014|S006-Q016|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015,S006-Q017|S006-Q018|S006-Q019|S006-Q020|S006-Q007|S006-Q012|S006-Q014|S006-Q016|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015,66.19739900634158,0ca0bc6a-c033-40fc-be4a-00274794865d,,S006-Q018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q022,21,True,True,True,历史回溯,5,5,S006-Q017,S006-Q017提供五轮前关于【如果把基期从2023年换成2024年，前面的盈利叙事会发生多大变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1673.1340960104717,1672.2744959988631,,,0,0,S006-Q019|S006-Q020|S006-Q021,S006-Q017|S006-Q007|S006-Q012|S006-Q010|S006-Q006,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q017|S006-Q018,S006-Q017|S006-Q007|S006-Q012|S006-Q010|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q008|S006-Q009|S006-Q011|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q018,S006-Q017|S006-Q016|S006-Q006|S006-Q010,S006-Q017|S006-Q007|S006-Q012|S006-Q010|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q008|S006-Q009|S006-Q011|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q018,S006-Q019|S006-Q020|S006-Q021|S006-Q017|S006-Q007|S006-Q012|S006-Q010|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q008|S006-Q009|S006-Q011|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q018,884.7118980047526,1b274abd-19fa-4c96-93d7-8abe0b0e8953,,S006-Q019,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05555555555555555,1,1,0.058823529411764705,1,18,1,1.0,0.05555555555555555,1,1,1.0,1,18,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.05555555555555555,1,1,1.0,1,18,1,1.0,0.047619047619047616,1,1,0.25,1,21,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q023,22,True,False,False,相邻承接,1,1,S006-Q022,S006-Q022提供当前问题所指向的前序结论或事实依据,,1230.0784969993401,1228.967996998108,,,0,0,S006-Q019|S006-Q020|S006-Q021|S006-Q022,S006-Q007|S006-Q005|S006-Q017|S006-Q012|S006-Q018,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q017|S006-Q018,S006-Q007|S006-Q005|S006-Q017|S006-Q012|S006-Q018|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q014|S006-Q015|S006-Q016,S006-Q005|S006-Q018|S006-Q006|S006-Q014|S006-Q003,S006-Q007|S006-Q005|S006-Q017|S006-Q012|S006-Q018|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q014|S006-Q015|S006-Q016,S006-Q019|S006-Q020|S006-Q021|S006-Q022|S006-Q007|S006-Q005|S006-Q017|S006-Q012|S006-Q018|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q014|S006-Q015|S006-Q016,485.52849898987915,0c0cf8ea-8aa3-4782-adfc-bb91b06c65f7,,S006-Q020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q024,23,True,True,True,历史回溯,5,5,S006-Q019,S006-Q019提供五轮前关于【反证，前面有哪些表述需要降级或修正】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,2118.709794987808,2117.829194990918,,,0,0,S006-Q021|S006-Q022|S006-Q023,S006-Q012|S006-Q019|S006-Q014|S006-Q020|S006-Q008,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q019|S006-Q020,S006-Q012|S006-Q019|S006-Q014|S006-Q020|S006-Q008|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015|S006-Q016|S006-Q017|S006-Q018,S006-Q020|S006-Q006|S006-Q016|S006-Q018|S006-Q014,S006-Q012|S006-Q019|S006-Q014|S006-Q020|S006-Q008|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015|S006-Q016|S006-Q017|S006-Q018,S006-Q021|S006-Q022|S006-Q023|S006-Q012|S006-Q019|S006-Q014|S006-Q020|S006-Q008|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015|S006-Q016|S006-Q017|S006-Q018,140.3475000115577,05b50dab-b10e-4dc4-9b93-2efa5b84f019,,S006-Q021,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.05,1,1,0.05263157894736842,1,20,1,1.0,0.05,1,1,0.5,1,20,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05,1,1,0.5,1,20,1,1.0,0.043478260869565216,1,1,0.2,1,23,1,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q025,24,True,False,False,相邻承接,1,1,S006-Q024,S006-Q024提供当前问题所指向的前序结论或事实依据,,1795.7821059972048,1795.1974060124485,,,0,0,S006-Q021|S006-Q022|S006-Q023|S006-Q024,S006-Q007|S006-Q010|S006-Q017|S006-Q005|S006-Q006,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q019|S006-Q020,S006-Q007|S006-Q010|S006-Q017|S006-Q005|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q008|S006-Q009|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q018|S006-Q019|S006-Q020,S006-Q007|S006-Q017|S006-Q016|S006-Q008|S006-Q012,S006-Q007|S006-Q010|S006-Q017|S006-Q005|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q008|S006-Q009|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q018|S006-Q019|S006-Q020,S006-Q021|S006-Q022|S006-Q023|S006-Q024|S006-Q007|S006-Q010|S006-Q017|S006-Q005|S006-Q006|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q008|S006-Q009|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q018|S006-Q019|S006-Q020,724.870402002125,845bf9eb-76f7-40d1-98ac-9ddd1be4f98b,,S006-Q022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S006_宁德时代_审委,S006_宁德时代_审委,S006-Q026,25,True,True,True,历史回溯,5,5,S006-Q021,S006-Q021提供五轮前关于【盈利结论，接下来重点看经营现金流是否跟得上】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1434.1643759980798,1433.4974769881228,,,0,0,S006-Q023|S006-Q024|S006-Q025,S006-Q012|S006-Q021|S006-Q007|S006-Q014|S006-Q022,S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q007|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q012|S006-Q013|S006-Q014|S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q019|S006-Q020|S006-Q021|S006-Q022,S006-Q012|S006-Q021|S006-Q007|S006-Q014|S006-Q022|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q019|S006-Q020,S006-Q007|S006-Q022|S006-Q021|S006-Q020|S006-Q016,S006-Q012|S006-Q021|S006-Q007|S006-Q014|S006-Q022|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q019|S006-Q020,S006-Q023|S006-Q024|S006-Q025|S006-Q012|S006-Q021|S006-Q007|S006-Q014|S006-Q022|S006-Q001|S006-Q002|S006-Q003|S006-Q004|S006-Q005|S006-Q006|S006-Q008|S006-Q009|S006-Q010|S006-Q011|S006-Q013|S006-Q015|S006-Q016|S006-Q017|S006-Q018|S006-Q019|S006-Q020,1161.2013580015628,263c9feb-678d-4811-b398-d3ffd4e0df0a,,S006-Q023,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,1.0,0.045454545454545456,1,1,0.5,1,22,1,1.0,0.2,1,1,0.3333333333333333,1,5,1,1.0,0.045454545454545456,1,1,0.5,1,22,1,1.0,0.04,1,1,0.2,1,25,1,
